	differentiation	differentiation	differentiation	differentiation	lower	lower	lower	lower	upper	upper	upper	upper	upper_vs_lower	upper_vs_lower	upper_vs_lower	upper_vs_lower
	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1	Rep1
	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
pseudo_1961	0.955342515600996	-5.453720031806771	5	5	0.45153543260689877	1.9460151052977004	3	3	0.8723843646795518	0.1355536750413965	3	3	0.5091327089768307	-0.2392160686853598	3	3
pseudo_1962	0.5420154395027266	-5.2734133019222975	5	5	0.5636638095829386	9.64190675735612	4	4	0.989286413498075	-1.8623186498588253	4	4	0.37051796582340224	-7.343306030444896	3	3
pseudo_1963	0.7089047823998422	-2.985003822765385	5	5	0.7746652364788146	3.2604083728287203	4	4	0.8762404736150807	-1.696902035912374	5	5	0.7786563583951011	-0.7921387873701106	3	3
pseudo_1964	0.2351484267902666	-5.770690089427444	10	10	0.898433499076343	13.189151453722184	9	9	0.9875009335466536	-2.2630054832488717	8	8	0.9215400369150124	-11.124508145057248	8	8
pseudo_1965	0.8960406439005002	-5.607239400095022	5	5	0.32827648480074934	1.748117775502621	3	3	0.8511252879615737	-3.3598595355920646	5	5	0.7887013088790334	-1.282383614660614	3	3
pseudo_1966	0.9603000677918672	-7.751749905585551	5	5	0.8196058656511735	12.249607677734565	4	4	0.9298069406183828	-1.4039156832184834	3	3	0.14857830267706668	-9.066015427715044	3	3
pseudo_1967	0.49429906501350174	-7.7890711393370795	15	15	0.7650763620503487	13.49607024777893	12	12	0.28514879415120475	-9.757664245881816	11	11	0.5266068269427827	-15.055688884027262	9	9
pseudo_1968	0.22264074911562604	-8.504388792649648	5	5	0.6047954004988128	-0.06828256233500296	2	2	0.6152326740513576	0.9087755652759855	3	3	0.27119373272877434	3.250681154089113	2	2
pseudo_1969	0.4897819357414237	-3.918361792194306	5	5	0.596884254848404	4.221881867350535	4	4	0.868463342257283	-4.340709490348588	4	4	0.9935918463631742	-2.359785077156611	2	2
pseudo_197	0.8276049544731802	-2.516205897828922	5	5	0.23452571316212845	1.9266711807159147	4	4	0.029943065552594936	-10.575706129307656	4	4	0.4869832511686737	-7.855586085056047	1	1
pseudo_1970	0.7135404879890894	-2.389453555926551	5	5	0.26235129091812437	1.5773741375291603	4	4	0.6120545027664299	2.9871793984254236	5	5	0.45958463067540034	-0.24549219931738264	5	5
pseudo_1971	0.48199305045771124	-7.998488357836691	5	5	0.1148059094577314	15.730098018439891	4	4	0.6606520043201941	-4.188509556538246	2	2	0.06819899338319785	-13.482734125188932	3	3
pseudo_1972	0.6950628133357115	-2.39658355791367	5	5	0.8196058656511735	5.703875947252702	4	4	0.50482407658825	0.7816458862176289	4	4	0.7562990515506363	-3.6186452677119534	4	4
pseudo_1973	0.3803131772306615	-4.870309205152359	5	5	0.5514797989099416	2.1114499246936806	3	3	0.7836032176321913	0.25949387799646373	3	3	0.5432560717039489	-0.2806965723174522	3	3
pseudo_1974	0.0033828617149205082	2.6398417685755837	5	5	0.044624148358909065	-1.7767817758370104	5	5	0.399465548314375	-4.874584931093794	5	5	0.43949885675382794	2.86500505066738	4	4
pseudo_1975	0.5338022520969425	-4.626042300291844	5	5	0.2708118684024159	-1.007137210214862	3	3	0.18639598824930137	-6.513839463235205	3	3	0.775733637906725	2.393497348452521	1	1
pseudo_1976	0.6496740812387427	-5.52417485037028	5	5	0.9111406646498671	5.552554699056174	4	4	0.022306987888716774	-10.022810389282524	3	3	0.20591386492251962	-16.576476965602456	1	1
pseudo_1977	0.7181867944064708	-4.699159877619514	5	5	0.3850997578772506	4.682846447716483	4	4	0.2881292363811433	-6.21412416935003	3	3	0.5469320728860858	-7.1367326531481545	2	2
pseudo_1978	0.9355313379491793	-2.501274640499894	5	5	0.7097396211666542	4.967654842194367	5	5	0.8075496453699167	-3.575632267025395	5	5	0.6425810567694524	-0.9633798550749043	3	3
pseudo_1979	0.12896410023531185	-8.67393332189546	5	5	0.8295437955566722	-0.30284180733357147	1	1	0.07723887507115136	6.672958097438933	3	3	0.13786449136871085	3.3363558231108605	3	3
pseudo_198	0.7991715554831289	-1.9562107887866116	4	4	0.7530448034391494	2.7750188122321506	3	3	0.1665129310055834	-6.565627751761944	3	3	0.28925131733010245	-9.108335584468737	1	1
pseudo_1980	0.5968883568744728	-2.2649164740756764	5	5	0.5834893063227444	2.7328353929578797	4	4	0.5734018581617215	-3.7362154023182215	5	5	0.9935918463631742	-1.8404836611331734	2	2
pseudo_1981	0.04512110219409047	1.7702842487804904	5	5	0.04022217841504774	-2.056875117983994	5	5	0.14718393734540033	-9.365997303564681	5	5	0.6820940333450014	2.208024087015688	2	2
pseudo_1982	0.8276047935096008	-5.249405512716181	5	5	0.628969833060491	2.399339470144371	3	3	0.5163287936122332	-3.2515687096917527	4	4	0.9168442200344347	-2.591568252091115	2	2
pseudo_1983	0.5297193655755803	-6.99325290597069	5	5	0.7275870029403386	5.241269810181588	3	3	0.1958196285820677	3.2994034833214534	4	4	0.4289911441296608	-0.32122271011322684	3	3
pseudo_1984	0.06023339710496451	1.483454078983459	5	5	0.31118148106884724	2.015330971919352	5	5	0.1732929423706987	-9.699580807872051	5	5	0.9679674970160776	-1.986110733279928	2	2
pseudo_1985	0.8665853779004002	-5.795478511491758	5	5	0.09857690806943278	-1.5227370551321606	3	3	0.9298069406183828	-2.669470526074459	3	3	0.12902536420512914	3.9365688720709775	2	2
pseudo_1986	0.505559506009116	-9.081318659780834	5	5	0.5391360258797878	3.239808801526948	2	2	0.08165726827651298	7.073477653456487	4	4	0.2862174247796564	0.28715945947492144	4	4
pseudo_1987	0.6676856230790653	-5.19966746993341	5	5	0.10564488205225205	-1.5651548292824888	3	3	0.9750049698387973	-0.09640222644222878	4	4	0.1449385642288321	3.4274780194141954	3	3
pseudo_1988	0.19795319718178872	-9.285909040678796	10	10	0.6104174060852452	5.255869725313065	4	4	0.45802736830956814	3.9272691316591817	7	7	0.5609720713096912	-7.067093161539842	6	6
pseudo_1989	0.9355313379491793	-2.979367570115684	5	5	0.624085036583969	9.55874496744889	4	4	0.21723465421954835	4.43576768463607	5	5	0.6113740096888745	-7.319917589123079	5	5
pseudo_199	0.7620494003233615	-8.620271767941318	10	10	0.6178668782157548	12.295177408890945	8	8	0.6606264697933342	-3.2426426574907654	9	9	0.9799320361226214	-8.027602868367902	5	5
pseudo_1990	0.05147187008472237	1.9754173326855664	5	5	0.9585799326911743	6.522272576469437	5	5	0.2936145779911439	-7.849109471406227	5	5	0.30179087500327006	-8.067946137317481	4	4
pseudo_1991	0.14383086491826208	-0.8405082049057779	10	10	0.16030538454030663	10.573365172070153	9	9	0.9085095568246692	-5.116769660883168	9	9	0.17407777698577365	-11.114512994975357	8	8
pseudo_1992	0.8089375724974595	-9.52304526617158	10	10	0.6714096626456861	13.195903613760748	8	8	0.3718806530949501	-3.795197609730717	8	8	0.3769433738728323	-11.633669986136814	6	6
pseudo_1993	0.7160189646752173	-5.018810814070535	10	10	0.8581758885375224	12.89422076413228	9	9	0.07773533751460639	-10.040080054736613	8	8	0.12288769372476827	-17.75789460375847	6	6
pseudo_1994	0.6836046382795262	-4.874417633132875	5	5	0.2708118684024159	-1.0726590474252287	3	3	0.798622720395447	-0.13654855400355545	4	4	0.13786449136871085	3.366409695110035	3	3
pseudo_1995	0.0991757653290547	-9.589500499415946	5	5	0.5121321387234671	-0.8608250398331165	2	2	0.9949234861573844	-3.2839449667299463	2	2	0.13549271670428376	4.311229436431842	1	1
pseudo_1996	0.1652791369335106	-9.072079794759153	5	5	0.5121321387234671	5.124595988461504	2	2	0.6241952999869537	1.2047744625085786	2	2	0.980777192385471	-2.34856205157316	2	2
pseudo_1997	0.35065553994885756	-8.63167711135588	5	5	0.4249839944591046	8.934774504222565	3	3	0.31821145577477083	5.790539864004678	4	4	0.9235804246070363	-4.571310376934032	4	4
pseudo_1998	0.277038271384653	-4.964183450652814	10	10	0.5723580284334493	15.354789948669941	10	10	0.9835436531127382	-3.1488547080624323	9	9	0.5363231328379099	-14.04259085859556	9	9
pseudo_1999	0.960300105419759	-0.25156605449501807	5	5	0.98618779371086	6.039391927859486	5	5	0.25843819635019893	-8.625403026342571	5	5	0.5175570596062204	-7.582422211623317	3	3
pseudo_2	0.007189058602302707	1.7646404529014579	5	5	0.47783572183374823	5.27037566125042	5	5	0.2652288909340521	-8.470473677918925	5	5	0.7290153128961694	-4.766888676693561	3	3
pseudo_20	0.851924178297306	-4.518847128076904	5	5	0.9961285445921516	5.842684211415097	4	4	0.3325625828659813	-5.697512236005839	3	3	0.3556819431722411	-7.699252728081314	2	2
pseudo_200	0.013041748093807624	-9.22538541141509	5	5			0	0	0.09160932949748564	11.571761087970991	1	1	0.1184860370986868	4.470208102289695	1	1
pseudo_2000	0.47812463629288693	-1.1133207110423184	5	5	0.7451089369951867	2.5352036128899123	4	4	0.059513461246001556	-9.285187932412585	4	4	0.14156250123272146	-17.285537681913482	1	1
pseudo_2001	0.9256399289237022	-2.265726139177877	5	5	0.6943005178345667	6.16041920326153	4	4	0.5306982190825432	1.0330936597340397	5	5	0.5697070433198184	-6.83043372771332	5	5
pseudo_2002	0.12280962196639651	-8.089894881932347	5	5	0.2910895759893418	8.991630383508536	2	2	0.02218300767786763	8.914919463321716	4	4	0.2002364705359594	0.5733327726045415	4	4
pseudo_2003	0.05691412211910103	-1.175740749743456	5	5	0.2053641620752208	1.5801319096372044	4	4	0.08010070669894045	-6.955495736671327	4	4	0.9168442200344347	-2.51001680743582	2	2
pseudo_2004	0.6186462527579903	-5.275698139608607	5	5	0.8575213695682062	5.9323637085980065	4	4	0.9298069406183828	-2.4321064276813256	3	3	0.7192145505606329	-3.047990300718729	3	3
pseudo_2005	0.5968883568744728	-1.6245760560143856	5	5	0.9379047822859787	11.423521681214067	5	5	0.8055444162268288	-2.523338865144448	4	4	0.8919539175558792	-14.273691847751477	5	5
pseudo_2006	0.24969404688894725	-8.80744363715684	5	5	0.9724775459033901	3.8742793192525147	2	2	0.21174801894698758	4.123008254949208	3	3	0.35671135413869803	0.22047736314027647	3	3
pseudo_2007	0.07313752456189654	-8.376251439541235	5	5	0.05250582176552597	15.572169747523471	2	2	0.24366816400388736	3.7800524731324487	3	3	0.8082897813269934	-9.98807125653442	4	4
pseudo_2008	0.7415718370059923	-5.405170978231841	5	5	0.1704138619597052	1.2551841049076575	3	3	0.11883761083138701	-6.890727771575403	3	3	0.7177868332479136	-7.062022182061378	2	2
pseudo_2009	0.4515238707559137	-1.5812078433762842	5	5	0.2879520565294309	1.144752281154802	4	4	0.35629850823135834	-10.077469734264753	5	5	0.4080975662807528	-0.0725503347215497	2	2
pseudo_201	0.47064181143552897	-5.545700453443839	4	4	0.08557571336488258	12.84520919947038	3	3	0.26972869161839497	3.726809035595385	3	3	0.516401735382113	-10.38789221445197	4	4
pseudo_2010	0.47427284387426194	0.5548146216542612	5	5	0.3680038756723122	10.3897271438442	5	5	0.1494254409147451	-9.581933826719258	5	5	0.05382104405945723	-11.911351867858526	3	3
pseudo_2011	0.558628675903637	-5.556467161393172	5	5	0.41849150319104855	1.9383490057979298	3	3	0.4440394068409237	-3.3910762252775264	4	4	0.7909786289519256	-2.1374952775601623	2	2
pseudo_2012	0.9120669299995112	-9.344293252138472	9	9	0.44230036007813756	5.872124413846101	6	6	0.7948221989672131	3.8557573135386165	8	8	0.45350008901413996	-6.461626294154537	5	5
pseudo_2013	0.1892272500531894	1.2367963211490622	5	5	0.5503330789383704	9.894585121940452	5	5	0.5679756065875513	1.6986996503697478	5	5	0.9719076499513786	-7.855157825584982	5	5
pseudo_2014	0.18319825646209187	-9.514516523839712	10	10	0.5678012916525538	3.2178909733854923	5	5	0.8643047046008678	-3.4716144807258775	6	6	0.2520215298219919	0.1359417370696745	4	4
pseudo_2015	0.6950628133357115	-8.092652761695371	5	5	0.507353458020152	9.525531006495584	3	3	0.5798948442452414	-3.745566974655365	2	2	0.5260529796097602	-9.755558241464609	3	3
pseudo_2016	0.6996657919968424	-4.47070442678158	5	5	0.5365637960944252	2.079378822942969	3	3	0.0807744845978956	-7.014204567631995	3	3	0.5458753193550323	-7.781647145919074	1	1
pseudo_2017	0.8960405458454828	-2.1571795466125847	5	5	0.5834893063227444	2.1209779088161365	4	4	0.9968138545267516	-2.3824962115617936	5	5	0.3300854258991952	0.10283114670809468	3	3
pseudo_2018	0.17741040225587812	-7.989999065273213	4	4	0.024618536164161393	16.622564659936856	3	3	0.6062991946875518	4.062885153111354	2	2	0.2042304179313733	-14.415090555509318	4	4
pseudo_2019	0.033859234518235665	1.667309257812142	5	5	0.9585799326911743	5.696524686688299	5	5	0.02456339182549239	-9.942880159632201	5	5	0.059105707197042334	-13.628354222107905	2	2
pseudo_202	0.10175203884196214	-9.096556365638628	5	5	0.809161518084328	3.5984359221302844	2	2	0.3629074986162655	-5.3499726307543565	2	2	0.26900936251825636	-9.740535707781241	1	1
pseudo_2020	0.8421781554272119	-7.0448704013693435	5	5	0.7107786755206931	8.176964263522066	3	3	0.4656456161542012	3.3479532390186653	4	4	0.8908197786395017	-3.8672172404133653	3	3
pseudo_2021	0.7228435456055322	-4.983755108395928	5	5	0.7530448034391494	4.912455855126037	3	3	0.7677242252264775	-2.8320928906579055	3	3	0.6939175270038576	-6.46027281765263	2	2
pseudo_2022	0.07413983975685318	1.5952584590581742	5	5	0.6156358354978164	2.292748765641379	5	5	0.3646881136410127	-9.428774114651823	5	5	0.9426801010511117	-3.336913757590447	3	3
pseudo_2023	0.3104844107764888	-1.7870878717789094	5	5	0.07183622432044971	-1.8747078602562801	4	4	0.14575554489861986	-9.32215273028711	4	4	0.7932501047089533	2.3644280256052914	1	1
pseudo_2024	0.9157600014047256	-3.938187239274042	5	5	0.1820903479356254	12.146434169077166	4	4	0.7642613605846441	0.1445566174695271	4	4	0.23162492637043441	-7.82140679680144	3	3
pseudo_2025	0.8812924851140853	0.06256164607590137	5	5	0.15573126011647193	10.048035720273829	5	5	0.26181832980736963	2.579700383740056	5	5	0.7589345562699616	-7.150716810244294	5	5
pseudo_2026	0.9503866528655234	-4.3999243883226535	5	5	0.9574340344660829	5.201402468088047	4	4	0.0911915497898785	6.994737981813917	5	5	0.32165035618683147	-0.3588499991601788	5	5
pseudo_2027	0.4185864499671491	-4.281657542888333	5	5	0.0765537801778659	12.217408709090433	4	4	0.5518471374624285	3.4603645358288184	5	5	0.3023913808582793	-10.703845525301604	5	5
pseudo_2028	0.15782534388372804	-1.301739289384408	5	5	0.24225350841890403	1.4487720123193881	4	4	0.5151110157611798	-3.2192085057781448	5	5	0.9426801010511117	-1.0560243547265475	3	3
pseudo_2029	0.10438131271029306	-8.86637823672031	5	5	0.2607006467262958	-1.461056867712978	2	2	0.5171764359776307	0.7491081737262855	3	3	0.08136175076918223	3.9050725220248763	2	2
pseudo_203	0.44062579346957254	-9.63138768838304	10	10	0.6054505373030103	12.648048291885823	7	7	0.5567773546439286	-2.901570442256421	7	7	0.4736126183588437	-7.444844969679348	4	4
pseudo_2030	0.17104080567012947	1.1377863562714097	5	5	0.16083650204798983	2.3972768250929852	5	5	0.9649635739855458	-5.176663012475555	5	5	0.10780268478109778	-2.497113516212617	4	4
pseudo_2031	0.3255604392692478	-1.8707288405950047	5	5	0.16374911722387264	2.296770333596928	4	4	0.360477993144102	-2.698738662013103	5	5	0.9947846469098508	-4.821547400409624	3	3
pseudo_2032	0.13213037042225675	-0.9566247878861835	5	5	0.6448301450738294	9.552900806565074	4	4	0.5202802055752793	-3.1303773397239456	5	5	0.5493943391197713	-14.389657731206121	5	5
pseudo_2033	0.5338022520969425	-7.920877814147938	5	5	0.7445274219063759	8.201385925098151	3	3	0.4387286754574321	5.7017903987391385	4	4	0.9684930440136454	-3.9429923631886923	4	4
pseudo_2034	0.8611972168958208	-8.887469303265222	9	9	0.9535845332087034	14.52898511873416	7	7	0.6551620519077201	-3.4524597285381886	7	7	0.8523346196835654	-10.672701589981408	5	5
pseudo_2035	0.26548485946374323	-9.323264574153294	9	9	0.40669661859995165	2.4399440518238364	4	4	0.22173097649935758	-6.9871603244267035	4	4	0.7909786289519256	-2.412802688647012	2	2
pseudo_2036	0.14368668507737964	-8.705622554220154	5	5	0.45704727690629965	9.301358620751278	1	1	0.4045691435142488	4.877048895569162	2	2	0.7177868332479136	-2.0386405183623135	2	2
pseudo_2037	0.8034497876712605	-4.80293343522747	5	5	0.2195976444304848	12.160238093033628	4	4	0.45477022616253426	-3.074165166396415	4	4	0.32341741148779524	-13.815420759330655	4	4
pseudo_2038	0.0787596726177904	-9.837483117094044	10	10	0.9379047822859787	8.945281652142844	5	5	0.5344587781658069	3.839737149679324	7	7	0.844451985518846	-4.142955637138534	5	5
pseudo_2039	0.6950628133357115	-4.076752959049661	5	5	0.7191658612704632	2.8353539369195144	3	3	0.572211261492826	-2.8394754503196613	3	3	0.8913977488082454	-2.0629171978349743	2	2
pseudo_204	0.16151997611977198	-1.1032410094817573	5	5	0.16374911722387264	-1.5081214356837833	4	4	0.509968627677359	-3.42838762026808	5	5	0.4925019824796658	1.5650980038744449	3	3
pseudo_2040	0.3704157462051131	-1.845683266288314	4	4	0.06701414294368264	-1.686851557033074	3	3	0.4972685477054206	-3.2302851935825694	3	3	0.23774861334252295	3.341695177838968	2	2
pseudo_2041	0.2522627196280479	-1.5693377007555724	5	5	0.6172346495985822	2.1809886782326036	4	4	0.7829057218104685	-2.6087664432916196	5	5	0.6804853578260546	-0.6446737471608402	3	3
pseudo_2042	0.22264074911562604	-8.50416625663972	5	5	0.32274729417150905	6.998948344010287	3	3	0.08259095488319451	4.846464086281628	3	3	0.7290153128961694	-0.5812247833488954	3	3
pseudo_2043	0.5095458067897338	-4.198307955301531	5	5	0.32827648480074934	1.4329707247938768	3	3	0.016906619024889435	-10.255850218801818	3	3	0.16102717498182018	-17.152101601744278	1	1
pseudo_2044	0.74627843135579	-8.388013700827827	5	5	0.9820703590691865	5.515571472664592	3	3	0.6521322862776109	0.3903858603117553	3	3	0.9041086739579434	-2.5309327858660446	2	2
pseudo_2045	0.5968883568744728	-4.736553808062392	5	5	0.9373056282119494	5.155317064635404	3	3	0.35906466075278975	-3.6139974457493893	3	3	0.5469320728860858	-7.128643335830876	2	2
pseudo_2046	0.554452264693946	-1.798505218687399	5	5	0.1055199054086469	13.35562423616397	5	5	0.7044213525617156	-4.207359333754579	5	5	0.0552705159666049	-14.939332567738766	5	5
pseudo_2047	0.3164586173596865	-1.377480946235232	5	5	0.46375515388477917	2.186335402346385	4	4	0.21174041316407666	-9.422387588557337	4	4	0.7909786289519256	-5.607126377504766	2	2
pseudo_2048	0.5338022520969425	-4.511240838543688	5	5	0.0621408762979126	-1.8647333208631913	3	3	0.4656456161542012	3.4453286288121387	4	4	0.08731846743459899	3.7984490701398137	4	4
pseudo_2049	0.8698853467518793	-2.6019859307088358	4	4	0.6450110118633418	5.756622543889503	3	3	0.3876641914774658	3.4346559103973484	4	4	0.6234911975836641	-3.886480207149328	4	4
pseudo_205	0.5905408241294363	-9.133880838490319	10	10	0.7140465373930935	5.111935231253336	6	6	0.8730448048414374	-2.614443644092496	8	8	0.38190788496864214	-6.413054423823894	6	6
pseudo_2050	0.4221746175174962	-8.599097991846802	5	5	0.48585116533430517	5.100778926390556	2	2	0.5636693662877452	2.487394492302375	4	4	0.5695744259977147	-0.4084907341477108	3	3
pseudo_2051	0.3769437572472055	-2.355624239393898	5	5	0.7746652364788146	5.581747527645973	4	4	0.14329224692441664	-9.055096034815927	4	4	0.27119373272877434	-11.557623162748492	2	2
pseudo_2052	0.47812463629288693	-8.268476995299418	5	5	0.6448301450738294	10.853709310297246	4	4	0.25843819635019893	3.727001580081471	5	5	0.9146224678125235	-3.2905125173447387	4	4
pseudo_2053	0.8960406439005002	-4.089267465655225	5	5	0.8309393614759716	5.996754981701957	3	3	0.3755857182410437	-3.4591048326037988	3	3	0.28667092223792345	-7.884600339925989	3	3
pseudo_2054	0.44779330363481895	-1.3086878865263107	5	5	0.8898490748845229	8.974599976917291	5	5	0.093252140815984	-10.368012435504708	4	4	0.4289911441296608	-10.14714000056099	3	3
pseudo_2055	0.24969404688894725	-8.898658504479757	5	5	0.4194785119548996	5.79901451919396	2	2	0.28345162374574717	1.9165183916611994	3	3	0.9947846469098508	-3.407738858884656	3	3
pseudo_2056	0.2789640387466429	-2.164219038446048	5	5	0.009170957136516332	-2.452698581151521	4	4	0.4230172534115033	-3.5855086342522426	4	4	0.04619148693047574	4.006115877991571	3	3
pseudo_2057	0.4294053276373695	-1.7488596566529016	5	5	0.9342595588314601	5.444359532421463	4	4	0.5880998233376855	-4.8908871476020215	4	4	0.5175570596062204	-7.071152495525843	3	3
pseudo_2058	0.9288335877891248	-8.658759169897094	10	10	0.7678003780962809	10.123262700077115	8	8	0.314991821814986	-3.406212965486724	9	9	0.43766994685460126	-7.103234407234434	8	8
pseudo_2059	0.9652592309289412	-2.751849643326125	5	5	0.672923790169198	9.15277089664298	4	4	0.050465577606919935	-7.8364238571444425	4	4	0.03151443453579861	-12.284114782753528	3	3
pseudo_206	0.8862042246935815	-5.039615790392546	5	5	0.5834893063227444	9.573548105671096	4	4	0.6903642313594627	0.7305966869005793	4	4	0.7742984561044359	-10.431729044044834	5	5
pseudo_2060	0.7462781989594804	-4.45833682128925	5	5	0.7275870029403386	-0.3108400183232624	3	3	0.38276499021287136	3.568169508102315	4	4	0.48765525145595867	2.601657959503862	4	4
pseudo_2061	0.2574551853476157	-1.2039729436337339	5	5	0.512440202821652	1.8583480110903736	4	4	0.9964287091043627	0.3476084260460115	4	4	0.5237232041753621	-0.27043490333769543	4	4
pseudo_2062	0.7415718370059923	-2.4654699493509526	5	5	0.8804354453037812	6.333297186132718	4	4	0.8511252879615737	-2.893756459497681	5	5	0.9322814328926539	-3.771880181069085	3	3
pseudo_2063	0.30752540650617943	-8.023797696901608	5	5	0.873901163706096	0.45619463385856207	2	2	0.7519421379490128	-3.0509523284240925	3	3	0.35599598885623307	3.4968023123014076	1	1
pseudo_2064	0.3317219744854065	-4.54560363005069	5	5	0.5250149269295951	5.110488739788615	4	4	0.9968138545267516	3.462378049806746	5	5	0.3991102364563004	-0.12939171393696616	3	3
pseudo_2065	0.658654794632438	-7.949035413696113	5	5	0.5575267224330435	4.829134576574503	2	2	0.35906466075278975	1.3599387464763542	3	3	0.7987815134894407	-3.179848667271662	3	3
pseudo_2066	0.32250776460345865	-1.9811519092173562	5	5	0.752464818944282	2.4207144748853984	4	4	0.798622720395447	-2.3237477819655616	4	4	0.43665971493913525	-0.1772435391083782	3	3
pseudo_2067	0.6988624146053806	-5.38899007598296	4	4	0.5665967691266467	5.533262717305195	3	3	0.20426286848120645	3.785271546337201	3	3	0.7987815134894407	-0.1767316965882285	3	3
pseudo_2068	0.5175666850027655	-1.8424621884588668	5	5	0.6172346495985822	9.2894599982142	4	4	0.7403122323915686	-3.405430432565853	5	5	0.7137900768594891	-10.122459361810504	4	4
pseudo_2069	0.013271289451426839	-9.256501244037219	5	5	0.17068493636055693	17.59565505065858	1	1	0.026928218794231087	9.474071871445224	3	3	0.23676534225814239	0.26012291836159357	3	3
pseudo_207	0.960300105419759	-4.121538692653218	5	5	0.49387678589692796	8.40422856937647	4	4	0.6975555073053217	0.142580419064782	3	3	0.5310975452440845	-7.4366051400110775	4	4
pseudo_2070	0.17496464993954997	0.46333195592976706	5	5	0.8489715023065556	4.940914436507279	5	5	0.907807641304021	-1.5940127119330805	5	5	0.9684930440136454	-3.8516347778951925	4	4
pseudo_2071	0.44779330363481895	-4.067962281229679	5	5	0.44041367699358025	8.509486662189245	4	4	0.9522362542243128	-3.035195679062385	5	5	0.9947846469098508	-3.792533719170757	3	3
pseudo_2072	0.7557199102954437	-2.081362592373841	5	5	0.07495396088011429	-1.9774246393091772	4	4	0.07557517797068605	-9.345716263495286	4	4	0.12962595410473374	4.313350588441634	1	1
pseudo_2073	0.5628203135199947	-5.638460730927115	5	5	0.6858299677441657	2.388017579964593	3	3	0.8755137975472063	-3.1326544805565963	4	4	0.9115204920746716	-4.097413772865217	3	3
pseudo_2074	0.0751533538948064	-9.763440541575568	5	5	0.36603280988594333	9.629618860419686	2	2	0.35279265682293415	-9.146944856974107	1	1	0.20591386492251962	-16.576476965602456	1	1
pseudo_2075	0.61426700126977	-5.720170269654878	5	5	0.09857690806943278	-1.688311356967473	3	3	0.3682965174663976	0.9483834333231286	4	4	0.007220264259828804	4.622092804264213	3	3
pseudo_2076	0.832456407166889	-5.769347112816294	5	5	0.8397132531802258	5.882211222556177	3	3	0.5163287936122332	2.9372313451668863	4	4	0.8878180814342319	-4.572446052193084	4	4
pseudo_2077	0.4762663461237431	-8.158824637410092	10	10	0.26405669066358683	15.383957531380227	9	9	0.834283540916228	-3.115218024479161	9	9	0.5186100824329519	-10.60544450335504	6	6
pseudo_2078	0.5840030858686087	-5.66195640215848	5	5	0.5441687725618416	9.823113486594876	4	4	0.7438604628886205	-0.7003403439421056	4	4	0.3236353498215411	-5.515295701554177	3	3
pseudo_2079	0.9472037189121956	-5.291984513970345	4	4	0.27258205463938423	-1.3147865381512993	2	2	0.9875974675566077	0.01101333706260954	3	3	0.30772726640929027	3.1519980861994927	2	2
pseudo_208	0.26538194102987545	-9.178559422628226	5	5	0.5951989102715409	4.702319433639259	2	2	0.8636043914476587	0.19647848002251275	2	2	0.6703480757568794	-2.9345814792369818	2	2
pseudo_2080	0.5256524127204181	-4.459878857444946	5	5	0.1209826775200991	-1.6027414738586419	3	3	0.6521322862776109	-3.018809546335698	3	3	0.1598681085266348	3.5332922858762945	2	2
pseudo_2081	0.0809315694792007	-8.917954410938695	5	5	0.7445274219063759	6.244695145698182	3	3	0.337759347277515	1.510870536875581	3	3	0.5362940865006103	-1.442743551576859	2	2
pseudo_2082	0.8227600711155665	-3.3003813995435856	5	5	0.4696963763709566	6.589565034477151	4	4	0.5221317094495321	-1.3280982399631052	4	4	0.9594979328990745	-6.795285368620278	4	4
pseudo_2083	0.7842587434473092	-1.929508879674967	5	5	0.9172714128232853	5.78814897175246	5	5	0.48967077284688487	1.3917191679688934	5	5	0.7648948966991103	-0.6886831845878888	4	4
pseudo_2084	0.18301323039616757	-9.161260065002901	5	5	0.14540714956926892	-1.7061227800801326	2	2	0.6606520043201941	1.1203337670752163	2	2	0.054917002811786506	4.396842124352806	2	2
pseudo_2085	0.0999669616406226	-8.545912005310482	4	4	0.017742915751750205	16.63058866991267	3	3	0.19649936737982687	5.70419215902699	2	2	0.10361099073927978	-11.089097316000506	3	3
pseudo_2086	0.7890447163452082	-2.036283565391402	5	5	0.2461838604277684	-1.3409168516355503	4	4	0.8263990297566124	0.22487649574896942	4	4	0.2614873773295253	3.181839335441554	4	4
pseudo_2087	0.4515238707559137	-1.667752152620961	5	5	0.15231852832858572	-1.5080729029770008	4	4	0.30854528871506803	-3.183005945816116	5	5	0.20732758451294953	3.4301557336611497	2	2
pseudo_2088	0.11981969242867273	1.2256607803234474	5	5	0.23567560908473884	9.591503012844903	5	5	0.92047826277253	0.2640681903968207	5	5	0.3625172550089941	-7.941056366761089	5	5
pseudo_2089	0.9454327084058349	-5.386145420516267	5	5	0.11831183145063351	-1.5139662607995803	3	3	0.8642286028625283	-2.7266441952293436	3	3	0.21317403890373798	3.3378287310185666	2	2
