	Diff	Lower	T0	Upper
	Rep1	Rep1	Rep1	Rep1
sgId				
PURA_+_139494073.23-P2	1	1	2065	1648
PURA_+_139494085.23-P2	3614	4791	1471	3
PURA_-_139487453.23-P1	2784	3	2749	1917
PURA_-_139487457.23-P1	1555	4235	1458	2
PURA_-_139493769.23-P2	1059	16	1616	394
PURA_-_139493772.23-P2	0	0	1421	0
PURA_-_139493785.23-P2	737	4	1176	1507
PVALB_+_37212683.23-P1P2	1074	0	108	1
PVALB_+_37212687.23-P1P2	1127	0	942	1
PVALB_+_37213006.23-P1P2	3	5897	669	2
PVALB_-_37212674.23-P1P2	710	4673	604	1592
PVALB_-_37212882.23-P1P2	4	1	459	2979
PVR_+_45147202.23-P1P2	1657	4768	914	2
PVR_+_45147543.23-P1P2	0	284	0	0
PVR_+_45147646.23-P1P2	794	3	713	2847
PVR_-_45147624.23-P1P2	0	0	759	0
PVR_-_45147640.23-P1P2	6	2069	1771	4741
PXK_+_58318664.23-P1P2	1992	0	2022	0
PXK_+_58318673.23-P1P2	2532	3	1614	1
PXK_+_58319125.23-P1P2	5	3136	1105	3
PXK_-_58318628.23-P1P2	2	0	1046	1874
PXK_-_58318644.23-P1P2	5266	1	804	1514
PYCR1_+_79895081.23-P1P2	1722	1	1384	1
PYCR1_+_79895132.23-P1P2	2545	4631	1707	1894
PYCR1_-_79894753.23-P1P2	1624	4	2139	3050
PYCR1_-_79894778.23-P1P2	1	0	89	0
PYCR1_-_79894942.23-P1P2	981	1	1979	991
PYCR2_+_226111957.23-P1P2	1169	2189	819	3
PYCR2_-_226111420.23-P1P2	4123	8829	2500	3628
PYCR2_-_226111879.23-P1P2	2062	5685	744	2047
PYCR2_-_226111910.23-P1P2	2353	2	935	1421
PYCR2_-_226111925.23-P1P2	1437	5	1530	1431
PYCRL_+_144691674.23-P1P2	2425	1	2963	3
PYCRL_+_144691714.23-P1P2	1516	4	1284	2056
PYCRL_+_144691725.23-P1P2	1	1	1978	779
PYCRL_+_144691734.23-P1P2	6534	3296	2281	7
PYCRL_-_144691702.23-P1P2	1537	1	1219	3
PYGL_+_51410734.23-P1P2	716	0	637	1
PYGL_+_51411102.23-P1P2	5	5447	1365	1
PYGL_-_51410773.23-P1P2	1	0	1144	0
PYGL_-_51410795.23-P1P2	4	5378	60	1867
PYGL_-_51411111.23-P1P2	1099	2	455	1562
PYGM_+_64526960.23-P1P2	1	0	1034	1
PYGM_-_64527403.23-P1P2	3900	7	1567	3372
PYGM_-_64527411.23-P1P2	5	1	759	1823
PYGM_-_64527415.23-P1P2	1	0	869	0
PYGM_-_64527418.23-P1P2	1154	1	166	1
QDPR_+_17513214.23-P1P2	1336	3	1091	2
QDPR_+_17513292.23-P1P2	0	0	0	0
QDPR_+_17513483.23-P1P2	4	5151	608	1921
QDPR_+_17513624.23-P1P2	2	2	1773	1937
QDPR_-_17513476.23-P1P2	0	0	532	0
QPCT_+_37572065.23-P1P2	1	0	484	0
QPCT_-_37571869.23-P1P2	1	0	1013	1
QPCT_-_37571894.23-P1P2	0	1	74	1678
QPCT_-_37571905.23-P1P2	6659	1309	1702	0
QPCT_-_37572354.23-P1P2	3	2931	1623	0
QPRT_+_29690469.23-P1	3581	3250	1569	1744
QPRT_+_29690910.23-P1	2	2283	1	1
QPRT_+_29690950.23-P1	1357	11641	860	4
QPRT_+_29706450.23-P2	4045	1	2301	2
QPRT_-_29690521.23-P1	2028	2	2045	0
QPRT_-_29690538.23-P1	2810	1	126	1
QPRT_-_29706085.23-P2	802	3	2262	1715
QPRT_-_29706127.23-P2	0	0	93	0
QPRT_-_29706423.23-P2	0	0	360	2
QPRT_-_29706468.23-P2	2323	6	2391	4
RAB5A_+_19989183.23-P1P2	4	1	804	1565
RAB5A_-_19988642.23-P1P2	4	3	200	6158
RAB5A_-_19988651.23-P1P2	1669	2	2317	3667
RAB5A_-_19988839.23-P1P2	2939	7	2104	4610
RAB5A_-_19989006.23-P1P2	5167	1	2587	3538
RAB7A_+_128445197.23-P1P2	4	4071	719	4
RAB7A_+_128445491.23-P1P2	2593	1	1330	4
RAB7A_-_128445050.23-P1P2	988	2899	907	1
RAB7A_-_128445053.23-P1P2	2003	1	693	2
RAB7A_-_128445444.23-P1P2	1378	3	2052	3084
RAB8B_+_63481787.23-P1P2	4894	6186	932	74
RAB8B_+_63481798.23-P1P2	1447	3	964	1275
RAB8B_-_63481813.23-P1P2	1812	7469	2047	66
RAB8B_-_63481991.23-P1P2	1444	5	684	3902
RAB8B_-_63482247.23-P1P2	2450	3	1758	1
RAB9A_+_13707244.23-P1P2	3148	1290	976	2893
RAB9A_+_13707254.23-P1P2	9061	5597	5149	531
RAB9A_+_13707356.23-P1P2	467	1634	1455	2
RAB9A_+_13707571.23-P1P2	1664	2	1321	3300
RAB9A_-_13707307.23-P1P2	3828	4509	513	238
RABGGTA_+_24740407.23-P1P2	499	1	490	2
RABGGTA_-_24740348.23-P1P2	0	0	55	0
RABGGTA_-_24740361.23-P1P2	138	0	382	0
RABGGTA_-_24740700.23-P1P2	1	0	190	444
RABGGTA_-_24740777.23-P1P2	0	0	118	0
RABGGTB_+_76251918.23-P1P2	0	0	0	0
RABGGTB_-_76251922.23-P1P2	0	0	44	0
RABGGTB_-_76251992.23-P1P2	0	0	0	0
RABGGTB_-_76251996.23-P1P2	0	0	0	0
RABGGTB_-_76252008.23-P1P2	0	0	164	0
RAF1_+_12705570.23-P1P2	2	0	823	0
RAF1_+_12705583.23-P1P2	0	0	48	0
RAF1_-_12705166.23-P1P2	820	5220	2407	6005
RAF1_-_12705175.23-P1P2	1279	0	1173	1
RAF1_-_12705598.23-P1P2	0	0	116	0
RALA_+_39663547.23-P1P2	1582	3333	1545	1008
RALA_+_39663630.23-P1P2	337	5013	1392	2911
RALA_-_39663173.23-P1P2	941	2357	1431	0
RALA_-_39663198.23-P1P2	1752	1	1700	1
RALA_-_39663201.23-P1P2	990	1	260	3
RAMP1_+_238768719.23-P1P2	1554	3549	2103	3673
RAMP1_-_238768303.23-P1P2	3	5	2633	2020
RAMP1_-_238768347.23-P1P2	3172	5	1778	5150
RAMP1_-_238768547.23-P1P2	2588	1	1191	4473
RAMP1_-_238768667.23-P1P2	4106	2299	4241	1412
RAMP2_+_40913311.23-P1P2	846	1892	552	3
RAMP2_-_40913297.23-P1P2	3	2	1273	1743
RAMP2_-_40913338.23-P1P2	1550	1	802	1898
RAMP2_-_40913676.23-P1P2	1240	1	1792	4685
RAMP2_-_40913723.23-P1P2	1673	2	1768	1662
RAMP3_+_45197836.23-P1P2	0	0	0	0
RAMP3_-_45197416.23-P1P2	740	4954	3168	2040
RAMP3_-_45197447.23-P1P2	2275	1838	1244	859
RAMP3_-_45197828.23-P1P2	0	0	325	0
RAMP3_-_45197918.23-P1P2	1185	2	1641	3
RARG_+_53614095.23-P1	1522	2	840	1023
RARG_+_53614104.23-P1	1169	1	813	85
RARG_+_53614111.23-P1	0	0	371	0
RARG_+_53625569.23-P2	0	1628	91	0
RARG_+_53625616.23-P2	2	0	468	0
RARG_+_53625742.23-P2	0	0	542	0
RARG_-_53613910.23-P1	1402	1	3273	3860
RARG_-_53614032.23-P1	7001	1442	2347	3156
RARG_-_53625531.23-P2	0	0	0	0
RARG_-_53625986.23-P2	1	2	1493	1745
RARRES1_+_158449752.23-P1P2	1426	0	845	3294
RARRES1_+_158449857.23-P1P2	1491	2	831	1192
RARRES1_-_158449770.23-P1P2	0	0	1176	1864
RARRES1_-_158450220.23-P1P2	2774	2	945	2
RARRES1_-_158450242.23-P1P2	2762	2809	1802	55
RBKS_+_28113185.23-P1P2	2392	0	1320	2381
RBKS_+_28113231.23-P1P2	1	0	664	833
RBKS_+_28113235.23-P1P2	1324	2	981	0
RBKS_-_28113696.23-P1P2	3649	3	1197	0
RBKS_-_28113758.23-P1P2	3176	1	799	1
RBP1_+_139258060.23-P1P2	3	4809	242	1
RBP1_+_139258429.23-P1P2	6	2809	1834	0
RBP1_+_139258444.23-P1P2	2331	2497	2819	1957
RBP1_-_139258247.23-P1P2	1259	4076	463	1
RBP1_-_139258440.23-P1P2	1	0	673	0
RBP3_+_48390485.23-P1P2	1329	2	1028	0
RBP3_+_48390915.23-P1P2	2502	7810	1365	5246
RBP3_+_48390958.23-P1P2	999	0	1636	2116
RBP3_-_48390580.23-P1P2	2355	2	1336	1
RBP3_-_48390593.23-P1P2	1	0	149	0
RCVRN_+_9808115.23-P1P2	748	0	1258	1
RCVRN_+_9808163.23-P1P2	1289	0	105	1
RCVRN_+_9808421.23-P1P2	0	0	392	0
RCVRN_-_9808512.23-P1P2	7	3445	1206	1030
RCVRN_-_9808584.23-P1P2	4467	3	1595	2294
RDH12_+_68189384.23-P1P2	2	0	1241	976
RDH12_+_68189400.23-P1P2	1252	1	601	1900
RDH12_+_68189715.23-P1P2	1262	2942	1171	2713
RDH12_-_68189276.23-P1P2	2	1	587	0
RDH12_-_68189674.23-P1P2	0	0	610	0
RDH13_+_55574459.23-P1	1	0	2157	882
RDH13_+_55580854.23-P2	1635	0	569	0
RDH13_+_55580857.23-P2	0	0	534	991
RDH13_-_55574432.23-P1	3165	1	2332	1732
RDH13_-_55574436.23-P1	1342	4977	730	3860
RDH13_-_55574478.23-P1	2	0	1271	1217
RDH13_-_55574502.23-P1	2191	5679	2167	1224
RDH13_-_55580388.23-P2	983	5128	1266	4
RDH13_-_55580828.23-P2	0	0	0	0
RDH13_-_55580864.23-P2	0	0	219	0
RDH14_+_18741501.23-P1P2	1	1	818	0
RDH14_+_18741620.23-P1P2	15	0	829	1547
RDH14_+_18741677.23-P1P2	2310	1	673	1
RDH14_+_18741900.23-P1P2	1632	2028	986	1923
RDH14_-_18741934.23-P1P2	4176	3018	1871	4097
RDH5_+_56114174.23-P1P2	2	1	1084	1970
RDH5_-_56114211.23-P1P2	0	0	202	0
RDH5_-_56114214.23-P1P2	1337	0	138	2060
RDH5_-_56114444.23-P1P2	1572	6	735	3240
RDH5_-_56114600.23-P1P2	0	1	285	1923
RDH8_+_10124185.23-P1P2	0	2	1463	0
RDH8_-_10124161.23-P1P2	7	5395	430	1
RDH8_-_10124166.23-P1P2	1811	4977	2077	2213
RDH8_-_10124176.23-P1P2	1278	0	398	1774
RDH8_-_10124230.23-P1P2	0	0	355	0
RDX_+_110167318.23-P1P2	1259	4	1292	1
RDX_+_110167330.23-P1P2	886	0	1302	1440
RDX_-_110166897.23-P1P2	1334	5	3556	1445
RDX_-_110166909.23-P1P2	0	0	0	0
RDX_-_110167265.23-P1P2	0	0	1672	0
REG1A_+_79348065.23-P1P2	5	2534	966	0
REG1A_-_79347608.23-P1P2	3	5017	155	2
REG1A_-_79347640.23-P1P2	1309	2	1393	1
REG1A_-_79347850.23-P1P2	9	2	2230	5625
REG1A_-_79347869.23-P1P2	2	0	1206	1
RENBP_+_153210023.23-P1P2	1	0	736	0
RENBP_+_153210027.23-P1P2	5152	10269	1480	1773
RENBP_+_153210051.23-P1P2	882	0	530	0
RENBP_+_153210072.23-P1P2	0	0	299	1
RENBP_-_153209720.23-P1P2	3406	3	1165	1663
REN_+_204135200.23-P1P2	2	1	1024	1
REN_-_204135064.23-P1P2	0	0	297	1678
REN_-_204135359.23-P1P2	1	0	489	0
REN_-_204135438.23-P1P2	1830	1	1004	1801
REN_-_204135460.23-P1P2	1	0	771	0
RETSAT_+_85581239.23-P1P2	3	0	154	1849
RETSAT_+_85581363.23-P1P2	5503	1267	786	1457
RETSAT_+_85581624.23-P1P2	1195	4	612	4069
RETSAT_+_85581678.23-P1P2	1521	5950	569	8
RETSAT_-_85581272.23-P1P2	1408	1	1023	1929
RET_+_43572526.23-P1	0	6	1340	253
RET_+_43572556.23-P1	2897	1	918	1927
RET_+_43572575.23-P1	3370	3	1480	1711
RET_+_43572860.23-P1	4	5	1058	3363
RET_+_43600290.23-P2	1918	3	1944	1
RET_+_43600615.23-P2	4	6535	789	6
RET_+_43600686.23-P2	1381	3	496	3419
RET_-_43572536.23-P1	2518	0	2681	2193
RET_-_43600274.23-P2	1173	3	1040	3
RET_-_43600278.23-P2	0	0	682	0
RFK_+_79008960.23-P1P2	5479	7	2083	1326
RFK_+_79009263.23-P1P2	0	2	1048	0
RFK_+_79009270.23-P1P2	1484	2	1035	2
RFK_+_79009281.23-P1P2	2619	1	1200	26
RFK_-_79009318.23-P1P2	4519	7386	1902	2960
RIOK1_+_7390080.23-P1P2	0	0	50	0
RIOK1_+_7390314.23-P1P2	1	0	95	1575
RIOK1_-_7390078.23-P1P2	0	0	0	0
RIOK1_-_7390114.23-P1P2	3	1	255	0
RIOK1_-_7390405.23-P1P2	0	0	62	0
RIOK2_+_96518889.23-P1P2	0	0	0	0
RIOK2_+_96518902.23-P1P2	0	0	0	0
RIOK2_+_96518912.23-P1P2	0	0	0	0
RIOK2_+_96518986.23-P1P2	0	0	0	0
RIOK2_-_96518949.23-P1P2	0	0	0	0
RIOK3_+_21033325.23-P1P2	2328	3	806	1387
RIOK3_+_21033328.23-P1P2	1059	1	964	0
RIOK3_-_21033300.23-P1P2	3	1591	478	0
RIOK3_-_21033647.23-P1P2	0	0	190	0
RIOK3_-_21033673.23-P1P2	4	4	810	2510
RIPK1_+_3064184.23-P2	5010	4	2288	3704
RIPK1_+_3068801.23-P1	2643	4	2375	1639
RIPK1_+_3069245.23-P1	3	2	342	1912
RIPK1_-_3064202.23-P2	0	0	88	0
RIPK1_-_3064211.23-P2	3076	4	1061	1316
RIPK1_-_3064286.23-P2	1229	1	2637	1578
RIPK1_-_3064289.23-P2	0	1	845	1
RIPK1_-_3068799.23-P1	1400	3263	693	2644
RIPK1_-_3069149.23-P1	6317	5	416	0
RIPK1_-_3069240.23-P1	2549	1	445	1
RIPK2_+_90770127.23-P1P2	0	0	0	0
RIPK2_+_90770141.23-P1P2	1592	3	378	1476
RIPK2_+_90770318.23-P1P2	1619	3208	957	2
RIPK2_+_90770447.23-P1P2	4001	5	1568	1812
RIPK2_-_90770465.23-P1P2	1704	9552	2543	1438
RIPK3_+_24808765.23-P1P2	3094	4	2161	2956
RIPK3_+_24808862.23-P1P2	1419	1	1430	0
RIPK3_-_24808785.23-P1P2	0	0	476	0
RIPK3_-_24808791.23-P1P2	1311	0	1322	2
RIPK3_-_24809163.23-P1P2	703	2	721	0
RIPK4_+_43186762.23-P1P2	1177	3	979	0
RIPK4_+_43187115.23-P1P2	2590	4	851	433
RIPK4_+_43187173.23-P1P2	5080	5	1361	1735
RIPK4_+_43187193.23-P1P2	5832	5071	2106	2788
RIPK4_-_43187180.23-P1P2	8	4513	2416	818
RLBP1_+_89764782.23-P1P2	2629	0	411	0
RLBP1_+_89764785.23-P1P2	1473	1	874	1616
RLBP1_+_89764796.23-P1P2	0	0	482	0
RLBP1_+_89764803.23-P1P2	0	0	0	0
RLBP1_+_89764834.23-P1P2	3	5561	3102	875
RNASE2_+_21424066.23-P1P2	1	1	851	0
RNASE2_-_21423687.23-P1P2	1129	1	584	0
RNASE2_-_21423694.23-P1P2	6	3	2569	3693
RNASE2_-_21423740.23-P1P2	0	0	717	0
RNASE2_-_21423896.23-P1P2	1823	2	360	1
RNASE3_+_21359960.23-P1P2	3496	6073	728	1
RNASE3_+_21359982.23-P1P2	0	2	1355	456
RNASE3_+_21359986.23-P1P2	0	1	1200	1
RNASE3_-_21359811.23-P1P2	3	2953	718	1
RNASE3_-_21359955.23-P1P2	3	0	644	0
RNASE4_+_21152724.23-P1P2	3380	3130	2930	2389
RNASE4_+_21152942.23-P1P2	1361	3	1130	1
RNASE4_+_21153194.23-P1P2	1297	3	1048	3467
RNASE4_-_21153201.23-P1P2	1566	3285	1047	1983
RNASE4_-_21153211.23-P1P2	0	0	269	0
RNASEL_+_182558346.23-P1P2	3876	3	2581	3
RNASEL_+_182558365.23-P1P2	1068	3	898	2074
RNASEL_-_182558138.23-P1P2	2549	3	1339	2931
RNASEL_-_182558152.23-P1P2	3	4443	354	1523
RNASEL_-_182558334.23-P1P2	4	1	359	1985
RNGTT_+_89673250.23-P1P2	0	0	0	0
RNGTT_+_89673254.23-P1P2	0	0	0	0
RNGTT_-_89673106.23-P1P2	0	1	107	0
RNGTT_-_89673280.23-P1P2	0	0	0	0
RNGTT_-_89673283.23-P1P2	0	0	0	0
ROCK1_-_18691281.23-P1P2	4	4663	952	1433
ROCK1_-_18691378.23-P1P2	4360	4	2062	1214
ROCK1_-_18691680.23-P1P2	1543	5	1634	0
ROCK1_-_18691698.23-P1P2	1096	1	2082	1
ROCK1_-_18691767.23-P1P2	5868	5	1355	1
ROCK2_+_11484269.23-P1P2	1002	7472	2102	4874
ROCK2_+_11484687.23-P1P2	4120	3341	2739	3
ROCK2_+_11484706.23-P1P2	1	4	1173	1831
ROCK2_+_11484752.23-P1P2	2168	2	1483	2
ROCK2_-_11484367.23-P1P2	1459	4817	376	0
ROR1_+_64239737.23-P1P2	3	1	1422	1517
ROR1_+_64240173.23-P1P2	7	1	1078	3436
ROR1_-_64239678.23-P1P2	1214	5415	2468	4109
ROR1_-_64239704.23-P1P2	0	0	67	0
ROR1_-_64239913.23-P1P2	1289	1	3671	1878
ROR2_+_94712030.23-P1P2	3049	5	1232	2316
ROR2_+_94712390.23-P1P2	6	1	1332	1265
ROR2_-_94712079.23-P1P2	3968	668	1036	0
ROR2_-_94712082.23-P1P2	1	0	441	0
ROR2_-_94712437.23-P1P2	5	2746	1700	1548
RORA_+_61521246.23-ENST00000335670.6	1	0	758	0
RORA_-_61521289.23-ENST00000335670.6	2317	5	1104	3765
RORA_-_61521637.23-ENST00000335670.6	2696	3	1184	2
RORA_-_61521640.23-ENST00000335670.6	0	4	867	1842
RORA_-_61521672.23-ENST00000335670.6	2501	0	1212	2
ROS1_+_117746571.23-P1P2	1270	2858	472	1598
ROS1_+_117746582.23-P1P2	1366	0	419	0
ROS1_+_117746961.23-P1P2	1	0	594	1764
ROS1_+_117746996.23-P1P2	0	0	980	0
ROS1_-_117746762.23-P1P2	1143	0	1305	3348
RPIA_+_88991242.23-P1P2	5	4916	1681	1202
RPIA_-_88991373.23-P1P2	1	1	1922	0
RPIA_-_88991376.23-P1P2	0	0	0	0
RPIA_-_88991501.23-P1P2	1	0	757	1031
RPIA_-_88991603.23-P1P2	710	2273	1207	3805
RPS6KA1_+_26856736.23-P2	0	0	177	1
RPS6KA1_+_26872412.23-P1	298	2	1892	3495
RPS6KA1_+_26872431.23-P1	4016	2791	777	3
RPS6KA1_-_26856271.23-P2	2700	2	1793	803
RPS6KA1_-_26856314.23-P2	1	0	366	0
RPS6KA1_-_26856533.23-P2	2913	679	1127	3865
RPS6KA1_-_26856712.23-P2	3	1813	1137	1254
RPS6KA1_-_26872423.23-P1	3272	7	3162	4863
RPS6KA1_-_26872747.23-P1	1167	2	1298	2
RPS6KA1_-_26872758.23-P1	1480	1	468	0
RPS6KA2_+_167040194.23-P1P2	0	0	0	0
RPS6KA2_+_167040304.23-P1P2	5	2	2074	2597
RPS6KA2_+_167040728.23-P1P2	1331	5184	1282	1268
RPS6KA2_-_167040333.23-P1P2	1799	0	384	0
RPS6KA2_-_167040666.23-P1P2	1438	0	655	1
RPS6KA3_+_20284908.23-P1P2	1413	0	541	0
RPS6KA3_+_20284937.23-P1P2	1	2580	1652	2820
RPS6KA3_-_20284594.23-P1P2	1523	3976	1754	1970
RPS6KA3_-_20284919.23-P1P2	888	1	1411	1127
RPS6KA3_-_20285005.23-P1P2	4002	3	2039	2631
RPS6KA4_+_64126701.23-P1P2	6	2173	1468	2
RPS6KA4_+_64127018.23-P1P2	0	0	0	0
RPS6KA4_+_64127052.23-P1P2	2332	4	1241	412
RPS6KA4_-_64126660.23-P1P2	1268	2	1754	3542
RPS6KA4_-_64126713.23-P1P2	1334	3668	2195	1738
RPS6KA5_+_91526931.23-P1P2	771	1	2136	4216
RPS6KA5_+_91526950.23-P1P2	6	4312	2159	1734
RPS6KA5_+_91526956.23-P1P2	2249	5425	2623	1216
RPS6KA5_-_91526887.23-P1P2	3436	2	2391	3
RPS6KA5_-_91526900.23-P1P2	7	1878	1888	1
RPS6KA6_+_83443137.23-P1P2	2809	3415	1080	3
RPS6KA6_+_83443152.23-P1P2	124	1	1202	1878
RPS6KA6_+_83443191.23-P1P2	1	1	314	0
RPS6KA6_-_83442779.23-P1P2	1939	2616	1098	1546
RPS6KA6_-_83443071.23-P1P2	3845	10	936	6714
RPS6KB1_+_57970498.23-P1P2	3	3798	322	2
RPS6KB1_+_57970582.23-P1P2	910	1	520	1284
RPS6KB1_-_57970507.23-P1P2	0	0	1268	0
RPS6KB1_-_57970510.23-P1P2	1464	3	459	0
RPS6KB1_-_57970559.23-P1P2	1458	5	1225	4446
RPS6KB2_+_67195953.23-P1P2	5	3	2004	1913
RPS6KB2_+_67196335.23-P1P2	0	0	190	0
RPS6KB2_+_67196434.23-P1P2	2	1	191	1650
RPS6KB2_-_67195987.23-P1P2	4407	3	4329	1715
RPS6KB2_-_67196161.23-P1P2	1	0	133	1878
RPS6KC1_+_213224613.23-P1P2	1340	11059	3138	3567
RPS6KC1_+_213224641.23-P1P2	1279	2600	1263	1525
RPS6KC1_+_213224657.23-P1P2	6111	6508	1551	1544
RPS6KC1_+_213224690.23-P1P2	1254	0	396	0
RPS6KC1_+_213224698.23-P1P2	3440	3	2016	3085
RPS6KL1_+_75389876.23-P1P2	1659	5205	1164	2
RPS6KL1_+_75389921.23-P1P2	1383	1	1881	1
RPS6KL1_+_75389935.23-P1P2	1834	2	1338	1785
RPS6KL1_-_75389910.23-P1P2	1702	1	2401	0
RPS6KL1_-_75389934.23-P1P2	8	3575	2014	2895
RSL24D1_+_55488725.23-P1P2	0	0	0	0
RSL24D1_-_55488741.23-P1P2	0	0	0	0
RSL24D1_-_55488847.23-P1P2	0	0	0	0
RSL24D1_-_55488919.23-P1P2	0	0	0	0
RSL24D1_-_55489054.23-P1P2	0	0	0	0
RTCA_+_100731796.23-P1P2	737	0	906	1
RTCA_-_100731784.23-P1P2	5	5667	637	2342
RTCA_-_100731838.23-P1P2	3555	3969	1295	1899
RTCA_-_100732018.23-P1P2	0	1	670	0
RTCA_-_100732189.23-P1P2	1070	1	228	1350
RXRA_+_137218484.23-P1P2	1484	4300	1887	2706
RXRA_-_137218681.23-P1P2	914	2	2057	1629
RXRA_-_137218769.23-P1P2	3	0	983	1610
RXRA_-_137218786.23-P1P2	2956	2552	675	1150
RXRA_-_137218789.23-P1P2	5	0	832	2863
RXRB_+_33168184.23-P1P2	7	2258	2080	2
RXRB_+_33168378.23-P1P2	0	1	1360	1784
RXRB_+_33168411.23-P1P2	644	1	948	1983
RXRB_-_33167833.23-P1P2	1085	3006	813	0
RXRB_-_33168450.23-P1P2	1	0	672	0
RXRG_+_165413902.23-P1P2	3	3489	276	1
RXRG_+_165414304.23-P1P2	5129	7315	1132	7
RXRG_-_165414269.23-P1P2	2814	4572	2682	5
RXRG_-_165414297.23-P1P2	0	0	574	0
RXRG_-_165414315.23-P1P2	1	0	447	0
RYK_+_133969666.23-P1P2	6	5385	1264	4
RYK_+_133969669.23-P1P2	2501	7766	1689	4
RYK_+_133969686.23-P1P2	0	0	316	886
RYK_-_133969297.23-P1P2	0	3	821	0
RYK_-_133969698.23-P1P2	0	1	516	0
RYR1_+_38924326.23-P1P2	1	2	1643	1606
RYR1_+_38924336.23-P1P2	3735	6343	1146	2535
RYR1_+_38924343.23-P1P2	725	1	685	1252
RYR1_+_38924366.23-P1P2	2	0	1520	2668
RYR1_+_38924742.23-P1P2	0	0	86	0
S100A11_+_152009025.23-P1P2	2829	6265	1727	1527
S100A11_+_152009172.23-P1P2	1445	1	1085	1750
S100A11_+_152009236.23-P1P2	989	0	419	1768
S100A11_+_152009488.23-P1P2	1651	2353	1351	2
S100A11_-_152009089.23-P1P2	2428	2	1738	1601
S100A12_+_153346925.23-P2	0	2209	83	0
S100A12_+_153346950.23-P2	0	0	613	0
S100A12_+_153347905.23-P1	1698	0	1003	0
S100A12_+_153347983.23-P1	1243	0	500	1867
S100A12_+_153347992.23-P1	1	1	364	1718
S100A12_+_153348064.23-P1	2538	1	1622	0
S100A12_-_153346536.23-P2	652	884	820	1
S100A12_-_153346899.23-P2	2930	3	2711	3
S100A12_-_153346988.23-P2	1	0	439	1
S100A12_-_153348041.23-P1	1094	3982	1283	1738
S100A13_+_153599607.23-P1P2	0	0	1440	1
S100A13_+_153599935.23-P1P2	4958	2902	2417	1999
S100A13_-_153599940.23-P1P2	1	0	381	1
S100A13_-_153599961.23-P1P2	3614	2823	1462	1840
S100A13_-_153599973.23-P1P2	726	2	617	1
S100A1_+_153600923.23-P1	3713	4	1839	5
S100A1_+_153600937.23-P1	2823	5713	1362	7
S100A1_+_153600949.23-P1	0	0	220	0
S100A1_+_153601219.23-P1	866	6115	227	1580
S100A1_+_153603287.23-P2	1229	3180	306	0
S100A1_-_153601102.23-P1	5630	956	1209	3
S100A1_-_153603069.23-P2	994	2	1230	4512
S100A1_-_153603127.23-P2	1	0	550	84
S100A1_-_153603152.23-P2	1416	0	932	2267
S100A1_-_153603155.23-P2	6	8939	700	6
S100A2_+_153537850.23-P1P2	2	0	887	119
S100A2_+_153537932.23-P1P2	3184	2	896	3015
S100A2_+_153537957.23-P1P2	747	174	982	1
S100A2_-_153537893.23-P1P2	3	1917	793	0
S100A2_-_153537989.23-P1P2	0	0	405	1760
S100A4_+_153517914.23-P1P2	803	0	1694	1
S100A4_-_153517520.23-P1P2	1149	5308	728	1721
S100A4_-_153517830.23-P1P2	769	4447	731	4
S100A4_-_153517933.23-P1P2	3878	1	1851	1
S100A4_-_153518261.23-P1P2	1584	3056	1513	1627
S100A7_+_153432620.23-P1P2	1460	2687	1224	1407
S100A7_-_153432672.23-P1P2	1592	5194	521	3
S100A7_-_153432768.23-P1P2	0	0	147	0
S100A7_-_153432779.23-P1P2	3	8021	2092	3
S100A7_-_153432782.23-P1P2	752	2	981	1
S100B_+_48024930.23-P1P2	0	0	0	0
S100B_+_48024942.23-P1P2	1768	0	222	2
S100B_+_48024946.23-P1P2	759	0	1144	1830
S100B_-_48024993.23-P1P2	237	0	1687	1
S100B_-_48025006.23-P1P2	1127	3648	1200	0
S100G_+_16668322.23-P1P2	1260	5	379	2304
S100G_+_16668356.23-P1P2	686	3	860	4729
S100G_+_16668570.23-P1P2	1	0	601	0
S100G_-_16668326.23-P1P2	3	4	1043	427
S100G_-_16668520.23-P1P2	2499	2	2119	1233
S100P_+_6695596.23-P1P2	0	3574	723	2
S100P_-_6695684.23-P1P2	3	4	1148	3846
S100P_-_6695907.23-P1P2	3021	4177	847	4
S100P_-_6695980.23-P1P2	2	5259	192	1666
S100P_-_6695983.23-P1P2	1296	2	469	0
SAA1_+_18287752.23-P1P2	915	9596	610	5
SAA1_+_18287761.23-P1P2	1	0	172	0
SAA1_-_18287768.23-P1P2	1541	0	787	1
SAA1_-_18287808.23-P1P2	4219	1	1131	1
SAA1_-_18288218.23-P1P2	4577	2	841	1322
SACM1L_-_45730829.23-P1P2	0	0	892	0
SACM1L_-_45730878.23-P1P2	3920	1	2379	2845
SACM1L_-_45730905.23-P1P2	1	0	283	0
SACM1L_-_45730908.23-P1P2	1	0	996	0
SACM1L_-_45730966.23-P1P2	0	0	0	0
SAR1B_+_133968072.23-P1P2	1239	5	715	0
SAR1B_+_133968297.23-P1P2	2642	4026	1373	4360
SAR1B_+_133968380.23-P1P2	4623	5469	1704	3386
SAR1B_+_133968439.23-P1P2	1118	2	3326	1096
SAR1B_-_133968335.23-P1P2	0	0	436	0
SARS_+_109756585.23-P1P2	0	0	0	0
SARS_+_109756924.23-P1P2	0	0	0	0
SARS_+_109756978.23-P1P2	0	0	119	0
SARS_-_109756557.23-P1P2	0	0	0	0
