index,epsilon,pvalue,gene,product
MAP3K1,6.110743333333333,0.19090025674897404,MAP3K1,4.39480680915935
NTC_287,8.276583333333333,0.2953358649900435,NTC,4.383972193691079
NTC_2131,4.4630633333333325,0.1043516746516043,NTC,4.380499236490293
AATK,6.343186666666666,0.20413486757133825,AATK,4.377324070459562
NTC_716,6.640916666666667,0.21946209759299762,NTC,4.373976502327975
PNLIP,5.685573333333333,0.1703896480381759,PNLIP,4.369686014102076
NTC_981,2.9870266666666665,0.0349512312981095,NTC,4.350716412863582
CD209,6.305046666666666,0.2051565418768514,CD209,4.337333844970534
DCLK1,6.2447566666666665,0.20413486757133825,DCLK1,4.309399219608255
MTTP,6.947856666666667,0.24082661360931124,MTTP,4.295828658460035
PTPRG,7.199703333333333,0.2565506298979843,PTPRG,4.2537785072051255
GABRB2,5.818886666666666,0.18614041315498242,GABRB2,4.248714369323323
NAGK,7.018571666666666,0.24869044244879335,NAGK,4.241609952879526
PHGDH,7.513921666666667,0.2733525840081884,PHGDH,4.232417874758988
PRKG2,5.524476666666666,0.1716896399173221,PRKG2,4.227638419993526
NTC_229,7.367916666666666,0.268303247115237,NTC,4.209836542739987
CDK9,7.289611666666666,0.2649525535857582,CDK9,4.20488047828192
NTC_467,7.693283333333333,0.28431150733672583,NTC,4.202114147837098
PPIG,6.359016666666666,0.2190230086661119,PPIG,4.193836732220838
NTC_949,6.7917499999999995,0.24302099120945375,NTC,4.1725538036029945
RIOK3,7.063941666666667,0.256732111896706,RIOK3,4.171397467122453
NTC_1661,7.836949999999999,0.2953358649900435,NTC,4.151105534692935
NTC_890,3.059693333333333,0.044224049048045694,NTC,4.1438696493479
DUSP13,7.280883333333333,0.2699987092725139,DUSP13,4.140189208380224
YARS,7.0014001666666665,0.256732111896706,YARS,4.134465472635423
SLC1A2,6.997216666666667,0.256732111896706,SLC1A2,4.1319950330243405
NTC_1837,3.6639119999999994,0.07480203376989383,NTC,4.125882185065295
CHRNA4,7.252136666666666,0.2699987092725139,CHRNA4,4.1238427523718775
PCMT1,6.841453333333333,0.2500039585143743,PCMT1,4.11891828867216
NTC_283,6.6953499999999995,0.24302099120945375,NTC,4.113329864755521
NTC_895,3.8849166666666664,0.08745931886466404,NTC,4.110995154704281
GCGR,7.301770666666666,0.2769009573896416,GCGR,4.072018918995974
VDAC1,7.3016266666666665,0.2769009573896416,VDAC1,4.071938613717831
CRYZ,7.051816666666666,0.2649525535857582,CRYZ,4.067712738893922
COMTD1,7.273688333333332,0.2769009573896416,COMTD1,4.056358088514827
CHIA,7.376623333333333,0.2839224842420607,CHIA,4.033539214969912
ROCK1,7.3698533333333325,0.2839224842420607,ROCK1,4.029837377523237
ATM,6.301633333333333,0.23106732231494476,ATM,4.009486477829452
