	lower	lower	lower	lower	upper	upper	upper	upper
MTMR10	0.5132711059909847	-0.6760702833202261	2	2	0.905950320636913	0.21239683435919526	2	2
MTMR11	0.25649741520509617	6.5049228875300615	3	3	0.5173154389508978	-5.312778819630693	3	3
MTMR12	0.12256368738501093	10.478107172660598	4	4	0.20109086452150227	-1.1261068088449089	4	4
MTMR14	0.03720525570381228	-1.8453376904868897	3	3	0.8827784086677047	-2.3432196442906714	3	3
MTMR2	0.007373038024476998	10.232808639255046	5	5	0.6321806273953783	-6.993732804934346	5	5
MTMR3	0.0965228428652111	10.197357957145545	2	2	0.7467421134808956	-3.371116916688377	2	2
MTMR4	0.7192548036943871	6.062458494778106	8	8	0.1268313760724796	-1.509532539221162	8	8
MTMR6	0.24619546416731197	10.449177191569651	5	5	0.8862076560497375	-2.690649241296041	5	5
MTMR7	0.11729258214303219	1.418695528311923	4	4	0.614520176712387	-2.079565096956953	4	4
MTMR8	0.782806393183133	2.9817619153936654	3	3	0.4688088385010125	-5.802017934132739	3	3
MTMR9	0.6748915230109516	2.9408060191493273	5	5	0.7784999825157899	-2.654640670146348	5	5
MTNR1A	0.2901560983513152	6.366069070974455	3	3	0.792672273526139	-2.244456064633559	3	3
MTNR1B	0.6619526968930883	3.0463719031188616	4	4	0.16818189456828647	-1.022577630412531	4	4
MTOR	0.7458866564935573	-0.5856802189574584	1	1	0.1494312667227473	2.6357718664643017	1	1
MTR	0.21304231637746363	6.630840951719786	4	4	0.2804937245126513	-9.219024811865587	4	4
MTRR	0.6306524332615491	3.3464082066320984	3	3	0.052080550486159255	1.792757533942513	3	3
MTTP	0.2429029692854261	-1.4076321597725183	4	4	0.90747603745455	-5.442743152539117	4	4
MUC2	0.13655121333896056	10.608403836227874	4	4	0.021007425878777488	2.3220209350177368	4	4
MURC	0.3459954907228089	1.3712267773171216	3	3	0.509054478717973	-3.1048342220639356	3	3
MUSK	0.09152880049589655	-2.832702306802622	1	1	0.8318571404371922	-0.8934078270676389	1	1
MUT	0.11220110188298406	-1.638031516020802	4	4	0.20501909086013947	-9.461318779669424	4	4
MVK	0.6308940151440023	0.5366242460819772	2	2	0.6197378089651657	-3.0288463550603066	2	2
MYH14	0.7862477284805949	2.195381418687885	4	4	0.8377492101519326	-5.3833622747144725	4	4
MYH7	0.30595696043777887	2.3571678706388592	7	7	0.2756877267046649	-9.880174245941886	7	7
MYL12A	0.8940073590079448	3.241710232535224	5	5	0.7634046573544134	-9.100088648216753	5	5
MYL6B	0.846407252927595	5.461841442179884	4	4	0.14860336267645818	-8.842835389029004	4	4
MYLK	0.6815668927944767	9.778965022662577	7	7	0.21067841991779668	-9.87977108343565	7	7
MYLK2	0.5976880451210425	-0.6525436980318942	2	2	0.3326378350399328	1.1049750368471964	2	2
MYLK3	0.8680349679805203	5.639859259099818	6	6	0.3572652870200629	-1.706088875996026	6	6
MYLK4	0.05171420435870881	-1.9389388673699948	2	2	0.5976880451210425	-4.465941157056689	2	2
MYO1D	0.16818189456828647	1.4438112756038652	4	4	0.5913793552115143	-3.456991484828037	4	4
MYO3A	0.7292055160182118	3.106555408070065	3	3	0.37287612734146225	-1.6710281394558066	3	3
MYO3B	0.6879022461539545	4.785387379730641	2	2	0.8810374077574495	-4.04866101088415	2	2
NADK	0.42691798452323726	1.8486457845060087	5	5	0.409891547786831	-9.4235837176241	5	5
NADSYN1	0.8768499084547832	2.6668231420334703	4	4	0.5463415800388045	-8.247946212074275	4	4
NAGA	0.7483987531334202	6.0874866215078995	5	5	0.20827149001130985	1.198184720825157	5	5
NAGK	0.5031728576348917	-0.8036317510700917	2	2	0.11337944232155323	-9.177334738013696	2	2
NAGLU	0.14821960124068614	2.093282098997572	5	5	0.16555364017251184	-9.443560074014945	5	5
NAGPA	0.034032966212691564	-1.8587741901102948	4	4	0.5686473614873404	-5.846698696526276	4	4
NAGS	0.6679037012901431	10.24102583313588	8	8	0.9046270825376673	-9.496902354084721	8	8
NAPB	0.12455673692313847	9.775320905036615	2	2	0.893480726925582	-3.3761392402055614	2	2
NARS	0.8562416738526271	4.699385187011388	2	2	0.6648624615456817	-2.811327539344469	2	2
NARS2	0.8424706057740473	0.32562522278324363	3	3	0.5510397247543231	-5.412613042464307	3	3
NCAN	0.5425082577032556	3.1756143858683163	3	3	0.6863014442519328	-5.364929964156052	3	3
NCOA5	0.349625416507229	6.4583853492004835	4	4	0.26595873418383764	-1.8039382669341932	4	4
NDST1	0.5906629964204488	10.136698019230197	5	5	0.15670494865250864	-0.7714616648018667	5	5
NDUFA1			0	0			0	0
NDUFA10	0.18358558818431758	10.392861571165767	1	1	0.5687370807561141	0.7917235805212842	1	1
NDUFA11	0.496040435444444	6.103908267460906	4	4	0.23846573220900935	-9.151736144904026	4	4
NDUFA12	0.6768971859550865	2.5202565060115436	3	3	0.822463642853613	-2.32064883046748	3	3
NDUFA2			0	0			0	0
NDUFA4L2	0.58581089287956	3.4704090424295884	3	3	0.4532175785706196	-5.350083425543889	3	3
NDUFA5	0.3486000596644482	5.600529520804257	2	2	0.6648624615456817	-3.167812283363897	2	2
NDUFA6	0.1987584948761255	-1.8211164967068552	1	1	0.9376504461016588	0.20394753794500864	1	1
NDUFA7	0.16246041591846205	-1.9722536592014155	1	1	0.40197086850418695	-8.845539078827748	1	1
NDUFA8	0.37734133666578695	-1.4484632948921181	1	1	0.2685964162824007	-9.32279909318945	1	1
NDUFA9			0	0			0	0
NDUFAB1	0.712301494171221	0.6777364083756927	1	1	0.6957112086212667	-7.195549011250639	1	1
NDUFB1	0.6629706678934735	1.2147644320331477	1	1	0.12578390448722868	3.0213988909252345	1	1
NDUFB10			0	0			0	0
NDUFB3	0.36538324271088385	-1.4909137895544173	1	1	0.33094927500753824	1.3645716403619146	1	1
NDUFB4	0.20661638328745013	-1.2294910948443647	3	3	0.11331586596090351	-8.769106063460072	3	3
NDUFB5	0.46385236718594713	5.147151362095284	2	2	0.22816064334400843	-8.172963497402263	2	2
NDUFB6	0.1692881450557	10.451421081608046	1	1	0.40197086850418695	-8.799499612352099	1	1
NDUFB7			0	0			0	0
NDUFB9	0.1987584948761255	10.106350068005753	1	1	0.33094927500753824	-9.099531409409794	1	1
NDUFC1	0.3383382712214469	2.1420547371868177	4	4	0.9955841983893235	-5.14315046331154	4	4
NDUFC2	0.34218640129974376	-1.522201162133058	1	1	0.12578390448722868	3.179579882819265	1	1
NDUFS1			0	0			0	0
NDUFS2	0.9184431438380081	3.6369775371338138	2	2	0.07127403719021892	-9.655085320324655	2	2
NDUFS3	0.8625797821980141	3.8730270347687195	3	3	0.3459954907228089	-1.2507443701185907	3	3
NDUFS4	0.22666813199974745	1.5985751175253196	5	5	0.5974950082873371	-5.151696793039946	5	5
NDUFS5	0.846407252927595	2.692249457011627	4	4	0.8550838789849982	-5.6433601102370226	4	4
NDUFS6	0.5976880451210425	4.648300928922911	2	2	0.9309561342645262	0.12534887240606096	2	2
NDUFS8	0.782806393183133	-0.32523574571821473	3	3	0.812502426299867	-4.954748155002858	3	3
NDUFV1	0.9820863007402437	6.731676526245629	6	6	0.5443545750605812	-4.371061558469336	6	6
NDUFV2			0	0			0	0
NDUFV3	0.8784189610411216	3.2846097945923365	5	5	0.08503536623268451	-0.9232723506081637	5	5
NEDD8-MDP1	0.5760018349684444	3.188438049755205	2	2	0.0965228428652111	-9.349184833535102	2	2
NEK1	0.044588326702637626	10.792919458323073	2	2	0.3567606904452848	-8.143972079426778	2	2
NEK10	0.3553575854222425	6.35241074114871	4	4	0.9779236967350914	-4.300094941969025	4	4
NEK11	0.951455921838272	3.0863392039635276	4	4	0.8247990848550941	-5.193564903311976	4	4
NEK2	0.599048431124819	5.097021543815159	4	4	0.5837557146690224	-5.69088749157176	4	4
NEK3	0.11337944232155323	9.891190013606163	2	2	0.38195715357195803	1.1616173376607017	2	2
NEK4	0.9690969612980223	5.176825006492765	4	4	0.8987096549140207	-2.8808140167208833	4	4
NEK5	0.44553304953071093	2.3023965165377303	3	3	0.2207788947635121	-6.11421690815299	3	3
NEK6	0.02976109011673024	10.421140420063878	3	3	0.13525077837193752	-0.24908744532174465	3	3
NEK7	0.8625797821980141	2.8212056095183247	3	3	0.41554786836236957	-1.5960065769954133	3	3
NEK8	0.30959435554834125	-1.2323214317060964	2	2	0.1680815597136518	-9.10623547666236	2	2
NEK9	0.6699985902759191	2.4362249323365677	4	4	0.022271034993090476	2.0806458562330183	4	4
NEU1	0.36504065342345127	-1.047634495173091	2	2	0.819320023273342	-3.5522962432855545	2	2
NEU2	0.3567606904452848	-1.0559635884918905	2	2	0.7348423790572112	-4.430446762854697	2	2
NFS1	0.4676187164013438	-1.2286953877247804	1	1	0.33094927500753824	-9.100756628201811	1	1
NGB	0.0536758470094095	-1.851762392783695	5	5	0.9174650490501355	-2.6650486267647704	5	5
NGF	0.4229302614645546	-0.6511061644615698	3	3	0.5682981343473044	-5.147513617529392	3	3
NHP2L1			0	0			0	0
NID1	0.0994406728400711	9.295852759936531	3	3	0.509054478717973	-5.560309060251568	3	3
NIM1	0.9174650490501355	5.869525160793302	5	5	0.8473890479365825	-8.875644422065056	5	5
NISCH	0.46844691159497365	2.4119321702095515	4	4	0.30589821930543304	-1.9037449128897475	4	4
NLK	0.8686233887448216	-0.029611848407789854	2	2	0.5976880451210425	-4.24230902029701	2	2
NME1	0.5244061020188673	6.1648947162446115	5	5	0.15961376502653413	-1.4328927238913414	5	5
NME2	0.7467421134808956	2.1765843654897052	2	2	0.905950320636913	-3.651354976943734	2	2
NME3	0.5946601912841968	2.193678814444885	3	3	0.36603758800253605	-5.764016929078672	3	3
NME4	0.5132711059909847	4.704978041858768	2	2	0.5031728576348917	-4.751679553179105	2	2
NME5	0.1987584948761255	10.033953595999268	1	1	0.1494312667227473	2.5880058624677	1	1
NME6	0.36603758800253605	6.067834207010454	3	3	0.18029291087097732	-0.7571842992664747	3	3
NME7	0.7107821853940397	2.216743530279618	4	4	0.5537284618522589	-1.66233259136992	4	4
NMNAT1	0.1365753626974344	-1.6488185598375926	2	2	0.12846773251359667	-9.229298600802927	2	2
NMNAT3	0.2904781656185249	6.307731654447598	4	4	0.04224178399099027	2.087023513012161	4	4
NMRAL1	0.04804034634138816	-2.0170508805736267	2	2	0.021901435203522765	-10.682817550560536	2	2
NMT1	0.5441870812564256	5.006583964411777	2	2	0.7587025380471828	-3.218695046379496	2	2
NMT2	0.3409017241423815	10.006703323787074	5	5	0.13230749424864777	-9.773274357653555	5	5
NNMT	0.6150599454031654	-0.8415310661773603	1	1	0.9732565186484019	0.08931453537962603	1	1
NNT	0.23059931506087805	1.577657892764087	3	3	0.3525970933298672	-5.574438007356265	3	3
NOXO1	0.7524111676445808	5.713456844146752	4	4	0.5837557146690224	-1.8036040764715506	4	4
NPC1L1	0.9811480471341884	0.35074872304865234	2	2	0.26001946800884035	1.5394465255916079	2	2
NPPB	0.44553304953071093	-0.7968035006102147	3	3	0.09428508904027764	-9.00342225356988	3	3
NPR1	0.953989943868534	2.846677850984085	3	3	0.7729753211775603	-2.289619558916559	3	3
NPR2	0.5441870812564256	4.615126273691912	2	2	0.7348423790572112	0.31211080646858236	2	2
NPR3	0.0965228428652111	10.117234795619492	2	2	0.7587025380471828	-3.0305463026609734	2	2
NPSR1	0.8324535573993369	2.4255847920655036	3	3	0.509054478717973	-5.571144333947504	3	3
NPY2R	0.7729753211775603	1.8524608416363584	3	3	0.3080536620133777	-6.100314962254633	3	3
NQO1	0.892907228662779	3.0231840408985726	3	3	0.4229302614645546	0.647069245249095	3	3
NQO2	0.5546943436543996	5.212601690019004	2	2	0.057663688326966445	3.3704505559341253	2	2
NR1H2	0.39934606815045726	4.85944345131182	2	2	0.6197378089651657	-2.565644582569522	2	2
NR1H3	0.3253820753879002	9.258333357375331	6	6	0.6696603517930566	-9.087143539578303	6	6
NR1H4	0.3909839668442341	1.522495830771856	4	4	0.40332558559854215	-8.711906044552382	4	4
NR1I2	0.09590510852973674	-2.6937892127980163	1	1	0.9376504461016588	0.22327386432756655	1	1
NR1I3			0	0			0	0
NR3C2	0.023512758683796275	10.414175745694411	5	5	0.13745750056725145	-0.6753486844139408	5	5
NRBP1	0.5426662312418294	2.088003555838658	4	4	0.10972156292260397	-0.9121900867940583	4	4
NRBP2	0.026986001511234262	-2.2620648207649783	3	3	0.2729720342176537	-6.369906926238568	3	3
NRGN	0.3326378350399328	5.019458800602966	2	2	0.9560302952092635	-3.6419128997187933	2	2
NRIP1	0.5101556395102649	6.156534070359588	4	4	0.475264582054305	-1.8178795304526085	4	4
NRK	0.48906177162890974	6.0458957336207435	4	4	0.8899556151060655	-4.741942907110686	4	4
NSDHL	0.2901560983513152	-0.9318384743518386	3	3	0.4688088385010125	-5.704453760055717	3	3
NSF	0.6705936072435198	4.7949247185684785	2	2	0.21622942956107505	-8.7951534216331	2	2
NT5C	0.1859267978109006	7.1080924622909905	4	4	0.5537284618522589	-4.700682321233431	4	4
NT5C2	0.034931834490191126	10.749774706741194	3	3	0.8324535573993369	-4.342571261451485	3	3
NT5M	0.9744290538613658	2.7204399168874933	3	3	0.792672273526139	-4.93489983902307	3	3
NTRK1	0.04905532850864977	-1.7628019099450547	3	3	0.24072630010572027	-6.07301646042545	3	3
NTRK2	0.17162515968070724	9.2603047353398	4	4	0.3006989993864161	-1.5245745062506284	4	4
NTRK3	0.4155216663675966	10.39000060725698	5	5	0.027399193135974467	-9.967871483332432	5	5
NTSR2	0.023512758683796275	10.250895547177064	5	5	0.5244061020188673	-2.108129281424027	5	5
NUAK1	0.7243935255582838	2.505676447994037	3	3	0.20661638328745013	1.0267316426677306	3	3
NUAK2	0.8862076560497375	2.980226320912428	5	5	0.6321806273953783	-1.5859409924951162	5	5
NUCKS1	0.614520176712387	3.9665970982998915	4	4	0.11990545146217382	-0.13820655134610593	4	4
NUDT9	0.509054478717973	2.2282670671946536	3	3	0.8424706057740473	-2.5059260116074324	3	3
OAS1	0.6301653783910885	2.268020910969318	4	4	0.7440230356089503	-5.458272367040338	4	4
OAT	0.24055353721564965	-1.214927826558605	2	2	0.5337797266232922	0.6155589443482264	2	2
OAZ2	0.07748340844557894	9.80743945578662	4	4	0.08322517250180199	1.7578590997897445	4	4
OAZ3	0.9744290538613658	2.7465782078529717	3	3	0.4767143993899181	-5.675496364423416	3	3
OBSCN	0.009075715415139829	-2.3174140860471257	3	3	0.08814414028667032	-6.623019008695901	3	3
ODC1	0.6197378089651657	4.972708904970301	2	2	0.044588326702637626	2.71522641063479	2	2
OGDH	0.3611486967339417	9.602683987489053	4	4	0.9162537046444287	-5.138378563134888	4	4
OGFOD1	0.6150599454031654	-0.8534838689391258	1	1	0.40197086850418695	-8.726769288565457	1	1
OGFOD2	0.4229302614645546	1.6982714388659133	3	3	0.24072630010572027	0.9900999256425891	3	3
OPLAH	0.34395228517025545	6.851960050115006	4	4	0.7777478678258648	-3.886644467965995	4	4
OPRD1	0.711235453968361	4.649659460514716	2	2	0.4082163035057116	-7.907311491935881	2	2
OPRK1	0.9426437736618785	2.715875568045062	4	4	0.8812149716020755	-5.294323206673366	4	4
OPRL1	0.3057156791864173	9.98074120960662	8	8	0.2639875720307141	0.06001335986863284	8	8
OPRM1	0.9434862146926926	0.14768944747486445	2	2	0.893480726925582	-3.575991962957828	2	2
OTC	0.9437808838766888	2.6015647843775014	3	3	0.9744290538613658	-2.4437596220472515	3	3
OXCT1	0.7356651658540911	2.8056731500032632	4	4	0.6780825252478184	-2.1226055066906984	4	4
OXCT2	0.1400898077074092	7.856253871673363	5	5	0.7260690837294399	-4.239969104924426	5	5
OXSR1	0.19094088125254582	-1.2167282881923789	3	3	0.9744290538613658	-2.458698851069305	3	3
OXT	0.8724887730813045	5.204782930452515	4	4	0.8987096549140207	-2.487201561653682	4	4
OXTR	0.4532175785706196	6.186689044884008	3	3	0.2729720342176537	0.9523544088393902	3	3
P2RY12			0	0			0	0
P2RY2	0.6675430376707338	5.3209863656469185	3	3	0.2843489595342069	0.8750534774185916	3	3
P4HA1	0.41463911103700135	9.001644890750663	1	1	0.6957112086212667	0.5988100907217809	1	1
P4HA2	0.9602740100603963	5.29559359368441	4	4	0.5686473614873404	-5.980829246233223	4	4
P4HB	0.4010134616450324	6.00439381436762	3	3	0.9437808838766888	-2.5180377739365496	3	3
P4HTM	0.7348423790572112	-0.5040117875104002	2	2	0.2948322834067959	-8.378850162570643	2	2
PACSIN1	0.18825191860198975	10.368337295399018	6	6	0.5384077338330884	-8.728134424230433	6	6
PACSIN2	0.7273384694317897	5.785525287009615	4	4	0.221289783784836	1.451393879630694	4	4
PACSIN3	0.23824752695558815	2.0412028748240107	5	5	0.06424308155831931	-9.806972872765103	5	5
PADI1	0.23429904473618135	5.652095163759038	2	2	0.049848901446944954	2.4229952817734626	2	2
PADI2			0	0			0	0
PADI3	0.24590561263095378	1.5289562859136676	3	3	0.15283051353896723	-6.6306427696082215	3	3
PADI4	0.9250415942716494	5.648261408644976	4	4	0.4549754338611368	-1.5967146828982381	4	4
PADI6	0.5008631613936626	3.6649987413347866	3	3	0.903053547094825	-4.835397972525867	3	3
PAEP	0.6582402618027362	2.8150026500755367	3	3	0.1254787118256875	-8.280875049015272	3	3
PAH	0.2955589988176961	2.0735610215309	4	4	0.11220110188298406	-9.961957102550032	4	4
PAICS	0.9948849700283554	3.091649341241048	3	3	0.46097636493522	-1.561873857563387	3	3
PAK1	0.08127412446611325	10.667948912140645	4	4	0.6301653783910885	-1.908312790508072	4	4
PAK2	0.7273384694317897	2.5534274051029358	4	4	0.5761781687565709	-5.291894697801079	4	4
PAK3	0.819320023273342	-0.40102297625326955	2	2	0.7230059644416609	-3.295824376267425	2	2
PAK4	0.4676187164013438	8.616469714135508	1	1	0.38953769995165466	-8.865378565270882	1	1
PAK6	0.6566903421989434	10.14995014323784	8	8	0.4464026679613877	-8.093953684090147	8	8
PAK7	0.1494312667227473	10.821886897216576	1	1	0.4406725422750465	-8.614594794626495	1	1
PAM	0.008567488544194757	-2.373651805440385	4	4	0.475264582054305	-5.752203767008408	4	4
PANK1	0.5463415800388045	-0.5371539487620739	4	4	0.846407252927595	-5.372242104970497	4	4
PANK2	0.711235453968361	3.5184289671369715	2	2	0.7949210125777597	-0.33414161020319977	2	2
PANK3	0.8025714579867083	5.3975802105011494	3	3	0.21598271433566663	-6.102690746371864	3	3
PANK4	0.3080536620133777	-0.99284642940563	3	3	0.37287612734146225	-1.6521458386789192	3	3
PANX1	0.7025543636257118	6.118762903534545	4	4	0.8987096549140207	-5.431393738467899	4	4
PAPOLA	0.5234738875433134	1.51992034561881	2	2	0.10637772470793427	2.809906058264941	2	2
PAPSS1	0.9590973799236262	2.8824164093337106	3	3	0.07576803604241879	2.300324158145172	3	3
PARK7	0.4688088385010125	5.616600547730758	3	3	0.58581089287956	0.5003024974884998	3	3
PARP15	0.2171378839170176	8.996940566142037	4	4	0.15173971882643233	-0.8582489823664577	4	4
PARS2	0.28841657745996785	9.555997523707276	1	1	0.29868749946380246	1.5332422773814165	1	1
PASK	0.005750604081311104	-2.1913818487772505	4	4	0.20109086452150227	-6.293773152158912	4	4
PBK	0.15492623340715744	-1.3610302215301846	4	4	0.5101556395102649	-8.846225483690812	4	4
PCBD1	0.7107821853940397	2.284684061904843	4	4	0.7777478678258648	-2.227247742952359	4	4
PCCB	0.7876173493946396	6.2778565958620804	7	7	0.6514325482434398	-9.112479503222147	7	7
PCK1	0.11729258214303219	9.155468134807647	4	4	0.3272878386591217	-0.9351441550501938	4	4
PCMT1	0.44553304953071093	-0.6230206601289243	3	3	0.49274223497424763	-5.60373286587492	3	3
PCSK1	0.42754042654013946	-1.3226458131236658	1	1	0.16246041591846205	-9.780893733471153	1	1
PCSK2	0.9184431438380081	0.41306047631190923	2	2	0.025809871980532747	3.5181003233929875	2	2
PCTP	0.782806393183133	5.052224551277509	3	3	0.5682981343473044	-2.9896062786991764	3	3
PCYT1A	0.40332558559854215	9.651224901778251	4	4	0.9867531361654316	-5.2758275605433615	4	4
PCYT1B	0.4688088385010125	3.6702612699144854	3	3	0.9744290538613658	-4.651714576769359	3	3
PDC	0.09972326670793918	-1.785350475176731	2	2	0.8315870510040755	-4.214412456967832	2	2
PDE10A	0.032208086700446316	10.103027373338138	4	4	0.6619526968930883	-5.344238148113	4	4
PDE11A	0.9132157234932249	0.07960066259525729	3	3	0.8525132106338359	-2.3871145774553697	3	3
PDE1B	0.19435424477916474	1.9648329460386502	6	6	0.06300713421579544	-9.284399349318193	6	6
PDE3A	0.90747603745455	5.934682607804646	4	4	0.5875615298225497	-2.11758830280188	4	4
PDE3B	0.2955589988176961	-0.6434003046296635	4	4	0.43518342317727465	-9.250788665934214	4	4
PDE4B	0.699533384968384	5.8790457263549	2	2	0.5867985246541945	-2.848519904494368	2	2
PDE4C	0.3117289962483303	9.82182873656697	5	5	0.9645762041869574	-8.272610235156968	5	5
PDE6G	0.39712585814726875	-0.9210446348846771	4	4	0.36699863976590164	-1.72040487781048	4	4
PDE6H	0.9434862146926926	3.721823518245948	2	2	0.5652998407776577	-4.401476144271162	2	2
PDE7A	0.42691798452323726	2.28450766906102	5	5	0.08503536623268451	1.6179457331705265	5	5
PDE7B			0	0			0	0
PDE8A	0.9881886176926634	2.974139785056604	5	5	0.9409948168019828	-8.922750504944398	5	5
PDE8B	0.6489900969794189	2.0813486812647426	3	3	0.8625797821980141	-4.965459016812454	3	3
