	differentiation	differentiation	differentiation	differentiation	lower	lower	lower	lower	upper	upper	upper	upper	upper_vs_lower	upper_vs_lower	upper_vs_lower	upper_vs_lower
APRT	0.5904297515026957	-2.7633310527674744	5	5	0.21101421572436796	13.119003437471312	5	5	0.621110844245458	-1.965286409611451	4	4	0.2811506616831705	-11.513510919777362	4	4
ARAF	0.020804285909810996	1.5771636101369246	5	5	0.09739619978343289	1.582449146894356	5	5	0.267688804924617	-6.849496590995989	5	5	0.2721463993628561	-1.4168790426222628	3	3
ARF1	0.3554942292779245	-1.9500705988936875	5	5	0.17830358963729687	4.039407787386621	5	5	0.577788589673446	-3.290545292125008	4	4	0.49476133145231505	-3.609470638843641	4	4
ARF4	0.024579421770082748	-9.30797281706744	4	4	0.12444928487601936	19.190947572564717	1	1			0	0	0.10563348227890615	-19.52358875519161	1	1
ARF6	0.43051835228716406	-9.890004794891455	7	7	0.36937250044404735	5.032079970494902	4	4	0.8411815169101106	-0.29037244456600025	4	4	0.38108884120282016	-1.5452000096399197	3	3
ARHGAP26	0.732187850088774	-8.001802564938743	5	5	0.5032906715876146	3.3166784578297728	2	2	0.7298092230405315	0.5136011819786602	3	3	0.9551661367621639	-3.9358480407724725	2	2
ARL1	0.10110322227367909	-8.979129757129192	5	5	0.8306197822146404	4.564627056907157	2	2	0.3707649456274076	3.915447549033725	4	4	0.45297359578785656	-4.694030663814121	4	4
ARL3	0.4411648967862447	0.508974760887044	4	4	0.8804356894793568	5.619880289379118	4	4	0.9751334888782764	-2.69296071133058	4	4	0.73919931021022	-7.608318169176108	4	4
ARL5B	0.5317590566476502	-2.392100103622045	5	5	0.8727855683308529	5.685127001974972	4	4	0.2792236452606772	-6.2939464655690385	4	4	0.39905634628380304	-9.10414727932952	2	2
ARPC1B	0.6330264776408487	-3.1472414322500657	4	4	0.7658774872024416	2.7122210898538945	3	3	0.9361155742893078	-2.8521996697721907	4	4	0.8534450846924276	-3.7085579742204864	2	2
ARPC2	0.27320635056732934	-8.981795004482256	10	10	0.8659613684479033	9.216262306739177	5	5	0.676575974673378	-3.3265575062828927	5	5	0.7648956320274692	-8.366133247502669	4	4
ARPC3	0.05891305410118294	-9.091440421305384	9	9	0.8971822732805895	5.539248251785985	3	3	0.01000283747746574	10.723152710125499	7	7	0.23681145954667437	-4.592585963840882	7	7
ARPC4	0.21679671506137854	-8.26608429955993	5	5	0.17573061690603475	12.209330342093507	3	3	0.17759090178706305	5.492339852850429	2	2	0.5049486807858136	-8.747919952613715	3	3
ARPC5	0.3458593622410663	-9.132846192619093	5	5	0.31456882368045913	9.18421567103851	3	3	0.20440947160162326	4.679962052713349	4	4	0.73919931021022	-7.721362775742456	4	4
ARSA	0.24084810381115251	-7.7220019016809625	5	5	0.08575986067428704	18.58916215010438	5	5	0.3660233427803543	2.188563944481715	4	4	0.17387155307239188	-12.376575464419224	4	4
ART1	0.17741098470201222	-8.965391078066569	4	4	0.14481922644591255	-2.2678870489616543	1	1	0.5260452095634913	2.9514473359071993	3	3	0.1505365273074566	2.0829201994133646	2	2
ASGR2	0.5236251773832263	0.44054747613816225	5	5	0.3388298089494214	10.21288701936131	5	5	0.2078982854930167	-9.30486791620874	5	5	0.05433838664574689	-16.00684123237393	4	4
ASNA1	0.6208411793888435	-5.771674714919906	5	5	0.2757320797037678	7.271506538846374	3	3	0.9958869909628559	-2.132469566308536	3	3	0.2956344520033972	-9.245660506881327	3	3
ASPA	0.1617407395568229	-7.276345799917306	3	3	0.15029058382626023	18.011136737583875	1	1	0.11212011274148433	8.121279784439672	2	2	0.7541069950238657	-3.8155710747026843	2	2
ASRGL1	0.42037863746455084	-1.7801030292705728	5	5	0.7524653116266203	5.460413564242198	4	4	0.29609854339273767	-3.2105295799932563	5	5	0.40684227561527353	-11.843370502584122	4	4
ASS1	0.669951034500902	-6.475097019782684	5	5	0.5124410706098497	8.550225282689764	4	4	0.5656771481174789	0.5444595329962713	4	4	0.9270864972393051	-4.884214175449604	3	3
ATM	0.8690335729624106	-2.871984957185681	5	5	0.48777081628666497	-0.3615588768430946	4	4	0.7116848590927749	-5.296380002316371	4	4	0.09640835542469206	2.373437652643129	2	2
ATOX1	0.020463474641073613	1.6304367477760622	5	5	0.06585864926133549	0.7418725621739485	5	5	0.3799543126030084	-6.257892332535562	5	5	0.44620800804902794	-4.230382051776219	4	4
ATP1A1	0.18403853998222808	1.1773404405545473	5	5	0.21101421572436796	2.2050071709721073	5	5	0.2888137373610439	-6.163144248372499	5	5	0.8547806205172963	-2.395563820204431	3	3
ATP2A1	0.8788383827548104	-8.606667362478644	5	5	0.35977802178558205	4.032671153849326	3	3	0.6687545346072507	-0.698187336160192	3	3	0.7663400909455875	-2.8106763820755813	2	2
ATP2C1	0.32709407601287177	-6.292400703590165	5	5	0.5742294567210209	2.5926911323765705	3	3	0.1772593939610021	4.660464483791089	4	4	0.15668928629155968	-0.9753094983507928	4	4
ATP4A	0.7356316458490892	-5.6120360275560275	10	10	0.3684766601663231	9.163357494838671	8	8	0.4450350900889595	-9.98717397272596	8	8	0.9118719542507502	-8.371981387647015	5	5
ATP5A1	0.9779748636480596	-9.08628291561702	9	9	0.853085547377922	12.44792351929132	6	6	0.7365488198851213	-2.802705670873296	6	6	0.5365628830927793	-15.5776175653682	6	6
ATP5B	0.11761772318161413	-7.826900316949008	4	4			0	0			0	0			0	0
ATP5C1	0.6580409933914786	-7.552057164896028	4	4	0.17376037847253	-2.0135076029116004	1	1	0.08650562090558216	-11.268509960896433	1	1			0	0
ATP6V1A	0.03157559538574283	-8.52387300107346	5	5			0	0	0.09330261787232709	11.37220452619772	1	1	0.4119522845987731	1.7663614465021453	1	1
ATP6V1B2	0.012483239270915974	-9.249311270401115	5	5			0	0			0	0			0	0
ATP6V1C1	0.17201577708792648	-8.56008958860668	5	5	0.8956929321458129	8.21631806621694	2	2	0.43493200293522727	-8.604174997410263	1	1	0.20185811801471198	-18.18559396800973	1	1
ATP8A1	0.47064198183117656	0.392285185034606	4	4	0.4696972903564819	-0.7314079614078425	4	4	0.4202528969014685	-1.4075734186322866	4	4	0.019965467168473763	2.758476201033846	3	3
ATR			0	0			0	0			0	0			0	0
AURKA	0.4372034889109778	-6.664720502646297	2	2			0	0			0	0			0	0
AURKAIP1	0.4026627652415692	-9.07622501966261	5	5	0.9394967534281049	4.1409773906835285	2	2	0.45709346175782395	4.082722399077885	4	4	0.7937376011426427	-4.520202599170276	3	3
AURKB	0.3807298377061201	-7.72793218404916	1	1			0	0			0	0			0	0
AURKC	0.9182288703345789	-3.7079756971501525	5	5	0.48777081628666497	9.318481335045094	4	4	0.6528927461773759	1.0617629245316678	4	4	0.6579750176492922	-12.208679878698087	5	5
AVPR1A	0.9975177373139092	-2.5304244076346456	5	5	0.7821079573131526	2.4475900751251642	4	4	0.3250662141626942	-9.083011209954797	4	4	0.7844784035957554	-7.893598020482088	1	1
AVPR1B	0.9330575303574289	-2.7797147063637886	5	5	0.04416693405010609	13.199276701561075	5	5	0.6534878203273687	-2.1428569339938335	5	5	0.04110135650781443	-15.437646943015578	5	5
AVPR2	0.796238686445729	-2.7356279096208094	5	5	0.27352768328571864	12.733128105271918	5	5	0.338347373536526	0.8912089865438771	5	5	0.8483919991103628	-11.683603520454461	5	5
AXL	0.9975177373139092	-4.689698491749223	5	5	0.8271586415575614	5.23151950313335	4	4	0.870610354342453	-2.9568979362748404	5	5	0.7636590663535476	-2.113411188625408	3	3
AZGP1	0.2694082673095187	-1.9898657670537094	5	5	0.3703123377739097	5.447524529712474	5	5	0.18897478566464465	-9.730080338836714	4	4	0.9679675506516953	-8.276697180759937	2	2
B2M	0.28678015472663043	-4.768713273628041	10	10	0.3943147395459661	2.4650966727412116	8	8	0.8345625305857471	-5.744897249131693	8	8	0.32499146907109666	-2.0580890291639045	6	6
B4GALT1	0.8494857165073755	-4.666581708872622	5	5	0.8007996120551102	5.813553654330648	4	4	0.338347373536526	4.316018576215773	5	5	0.3460311401410645	-1.1151264068969533	4	4
B4GALT2	0.2667197221875778	0.2816233074559881	5	5	0.13998803661980527	-1.422146155963896	5	5	0.7596787295692086	-5.850481125468871	5	5	0.3601334303089583	1.2447618913504985	3	3
B4GALT3	0.5904297515026957	-5.205814061889758	5	5	0.42335965437297274	4.796731497519709	4	4	0.26560706654942967	-3.4145782630393797	4	4	0.8534450846924276	-8.530674237577962	2	2
B4GALT4	0.5399564771635108	-6.293676990789186	5	5	0.9328378024560585	5.315190520951188	3	3	0.4410869463680115	-2.9616597338830775	4	4	0.19558659945380674	-11.757534339588288	3	3
BACE1	0.660908312608193	-5.212491272409014	5	5	0.08058508594599562	-1.5506156749353692	3	3	0.2344650018414225	-4.1641611389039594	4	4	0.3726627233478227	1.2323002881562353	2	2
BAG1	0.011841007251167789	2.2624297058990317	5	5	0.5648726303070202	4.761017262837344	5	5	0.28165069290141675	-6.579347969834122	5	5	0.8170453009277164	-8.044507499067203	4	4
BAIAP2L1	0.4275912420825324	-5.872264654767936	5	5	0.518209284259393	-0.4956599598782194	3	3	0.486482969484068	0.8132851297079994	3	3	0.26647966617529084	1.4672606878598	3	3
BBOX1	0.4546324406233698	-7.908735314084937	9	9	0.8965489685636355	13.289908929729224	6	6	0.4941604059206579	-9.50206238545004	6	6	0.5261583564958352	-16.59360083802619	5	5
BCAT2	0.2433527622901227	-1.3314496212665066	5	5	0.5648726303070202	12.462052061820946	5	5	0.16609372464769745	-7.361039213904324	4	4	0.048922083367980415	-16.474191462950508	4	4
BCKDK	0.5649220302157778	-4.088343802327038	5	5	0.9001190616838797	11.191624336141738	5	5	0.45172201705006254	-4.471219160442831	4	4	0.4101670005354886	-9.458141200809328	3	3
BCR	0.2144901757783808	0.32323036224225016	5	5	0.46451908390559005	9.180829288017236	5	5	0.6027626037074241	-1.871710932502559	5	5	0.8013965182557998	-11.759226561036849	5	5
BDH1	0.6071890849142099	-8.139023361156326	10	10	0.375749200227701	12.277227098040498	8	8	0.4376384371280636	-10.5978096553696	8	8	0.5731285292641912	-9.019259208106012	5	5
BDKRB2	0.3378469794691449	0.9199491824722953	4	4	0.5768455670526036	8.404677201624184	4	4	0.4358236748352863	0.8114271595256871	4	4	0.4966332316200591	-3.878322404016798	3	3
BEGAIN	0.470889305700116	-9.631178761087266	10	10	0.17552826642661656	13.169031284116164	5	5	0.21736466285762257	3.375847700776566	6	6	0.9461043207856251	-15.92575911996648	7	7
BGLAP	0.7870291301823262	-1.8466812067535516	3	3	0.9944944666811336	4.291584870081118	2	2	0.1695881599718676	-9.048386465709674	2	2	0.1939212047781408	-18.26703556397777	1	1
BHMT	0.5482166560638387	-6.939234028780626	5	5	0.9955172430739164	2.950488088351012	3	3	0.40501381561647576	0.8277505673484736	4	4	0.6852839181983256	-1.8798546926501924	3	3
BHMT2	0.2484168561774205	-2.0808752404896986	5	5	0.19513869580206422	1.2689628947094374	4	4	0.8894132602842247	-2.9669890992170624	5	5	0.40277651607707676	-1.7771770861358072	3	3
BLK	0.09981509485853456	-8.808728904552533	5	5	0.18300983774488477	9.785348114812438	3	3	0.352135720811656	1.5261456630152617	2	2	0.6472718678263668	-8.244758851408656	3	3
BLVRA	0.2675257013515234	-5.506881750650007	10	10	0.127565862406087	8.470777850694827	8	8	0.3140014010477503	-10.440232055120445	8	8	0.38691450859150833	-11.809811529610819	6	6
BLVRB	0.46471863326889606	-8.515703360142743	5	5	0.9060795621995646	5.210654484258125	3	3	0.3147964800985721	3.4532811606152136	3	3	0.722226814782915	-4.548390027554314	4	4
BMP2K	0.16540914448478083	-7.836008064547329	4	4	0.42747200249260886	8.859567036970063	2	2	0.9848499835176708	-0.5882082359199776	2	2	0.4519963544612986	-9.481372900849866	1	1
BMPR1A	0.14974839652703595	-9.329253476554989	5	5	0.4194790066791383	2.9860979915517314	2	2	0.6622969926990611	-0.5503402006635404	2	2	0.6703485954696016	-3.37812259394169	2	2
BMPR1B	0.28592959058318146	-6.035442473373273	5	5	0.33425458174009104	9.716128913056751	4	4	0.07272769194968083	4.710647840797903	4	4	0.6970246999387522	-4.847165473985265	4	4
BMPR2	0.3719245441491863	-5.715444071357961	5	5	0.3521059663418048	12.018874841923214	5	5	0.35051070309736587	3.5127522363719863	5	5	0.9063393506880174	-5.140151359014143	3	3
BMX	0.2535542104872802	-1.0684702245890834	5	5	0.3059271438734652	4.901219283494249	4	4	0.5645810207952495	-3.0145003087748594	5	5	0.7053899464614647	-8.451666444816189	4	4
BPHL	0.35226395930353005	-1.928656240347827	5	5	0.3745702996989678	4.291389324880083	4	4	0.9680321517100092	-2.5933093658854744	4	4	0.43950033104109754	-6.908558770721115	4	4
BPI	0.9925533080407308	-4.6255046722351105	5	5	0.4152680050824561	2.4034008042036508	3	3	0.6243342099193211	-2.9515147745023564	3	3	0.8283248036226699	-4.247285679404978	2	2
BRAF	0.7251759389949729	-2.0302159988247275	5	5	0.42335965437297274	6.738657337062281	4	4	0.8972505670990439	-2.70134138666296	4	4	0.5919255611458201	-9.281683125451659	4	4
BRD2	0.25277621903480396	-8.98426938464734	10	10	0.14817636629108724	11.269594277386473	6	6	0.5723529485645056	-2.5974713439666286	7	7	0.3065703513667337	-16.032251476141113	7	7
BRD3	0.1945238595143287	0.44077886187091303	5	5	0.5648726303070202	5.4479288711202445	5	5	0.4919013310269478	-5.028424025071935	5	5	0.9594980633084279	-8.60629507525568	4	4
BRD4	0.008725563081039223	-9.464419727659193	5	5	0.15029058382626023	17.95460069675198	1	1	0.014341869670510805	10.083299972802976	3	3	0.31098408076107664	-1.3907975611103065	3	3
BRDT	0.8370827759457019	-2.078394723678688	4	4	0.6652969764541896	2.818405690987012	3	3	0.8893057705455722	-1.9749009780339322	3	3	0.4551059809818502	-2.90434865059272	2	2
BRSK1	0.7866508408853796	-3.0129951260941943	5	5	0.5648726303070202	4.918046983226412	5	5	0.7415969748765123	-3.2328301384940423	5	5	0.6852839181983256	-1.9502131192964096	3	3
BRSK2	0.42077379106046153	-5.611077407629625	4	4	0.7772466586084936	4.348792949853017	2	2	0.09672398827738511	7.458782143926772	4	4	0.3577060001916085	-1.5445891376761125	4	4
BST1	0.288748331061765	-6.9623566768291205	5	5	0.9239084394407335	3.4576254987852373	3	3	0.577788589673446	0.9608315740997045	4	4	0.23418629399159607	-1.3252946791617919	3	3
BTK	0.5482166560638387	-6.0759404584746655	5	5	0.8090992011947153	2.580889081600475	3	3	0.2286873836639547	4.295984231266572	5	5	0.5310988688678855	-1.9659907987757073	4	4
BUB1	0.257121601257721	-7.525071174080177	2	2			0	0			0	0			0	0
BUB1B	0.06078803851616602	-8.186789547904185	4	4			0	0			0	0			0	0
C17orf75	0.7251759389949729	0.03891821365047665	5	5	0.5078568779189758	11.581744486559918	5	5	0.29609854339273767	1.1132560433150875	5	5	0.6155324084201014	-7.678076389842161	4	4
C1QA	0.46092704007166974	-7.907613476012856	5	5	0.09413162069134327	16.05488004599381	4	4	0.2859413802773134	3.5585943740619617	3	3	0.5019209615503581	-12.483062086377814	4	4
C1QB	0.2509763595296034	-5.745783542382346	5	5	0.8882978938943152	0.6607084125105249	3	3	0.7767779949035605	-2.020136735341356	3	3	0.9296012604540266	0.2643436311608749	2	2
C1QC	0.40486668783459867	-5.592864281727381	4	4	0.3374931419415075	-1.035850392716375	2	2	0.76888768244667	-2.3517349324112566	3	3	0.12676783142241782	2.9198359271638648	1	1
C1R	0.3922514498591715	-4.679919669527393	5	5	0.9686286237487493	3.003521657918613	3	3	0.3250662141626942	-3.654765392623251	4	4	0.47473033813968235	-8.793155806121177	2	2
C1S	0.527684126430728	-4.906744463762549	5	5	0.6571523066131331	2.3748204736226524	3	3	0.8831737756644958	-1.6150862157547852	4	4	0.7636590663535476	-4.591490122416183	3	3
C3	0.213420882649195	-1.7236820017604781	4	4	0.6409853403204562	5.900412219421665	3	3	0.01900227092641295	-10.197798831206628	3	3	0.03606249017540725	-19.068926202764654	2	2
C4A	0.8543645009799363	-2.862754570246981	5	5	0.8007996120551102	8.251091936019508	4	4	0.6999722341315526	-0.054263157447394704	5	5	0.9954978743064465	-8.319422688315413	4	4
C4B	0.8543645009799363	-2.862754570246981	5	5	0.8007996120551102	8.251091936019508	4	4	0.6999722341315526	-0.054263157447394704	5	5	0.9954978743064465	-8.319422688315413	4	4
C5	0.9528643831895542	-7.0616001776266835	5	5	0.29342942129780336	9.27811162231624	3	3	0.23157995000877307	-8.640327503643212	2	2	0.034661999572770046	-19.01709999985941	2	2
C8G	0.8985023658099028	-3.147568279411949	5	5	0.8957687502905964	3.294193757734637	4	4	0.6657883559333966	-5.710116201899339	4	4	0.7937376011426427	-5.381527198087194	3	3
C9orf96	0.9875891670534	-1.8838937530353543	5	5	0.48777081628666497	2.0722246266486812	4	4	0.24695975211745302	-6.942033202473746	4	4	0.7909789710051218	-5.170720829804917	2	2
CA1	0.11761772318161413	-8.139928156055337	4	4	0.04766281927796618	15.53472018846048	2	2	0.1271495630871491	6.180530750502035	2	2	0.3641108545439745	-9.195873839684864	2	2
CA10	0.6564053415192777	-2.2904423125897275	5	5	0.3540499420404086	1.6763964728813214	4	4	0.9841520134956872	0.035804832060155445	5	5	0.27614361519134034	-0.9633712407497109	4	4
CA11	0.46471863326889606	-2.3378231670911833	5	5	0.20536509453891316	1.6498942537791212	4	4	0.09147552157679383	-7.701804515901562	4	4	0.9423762779843172	-4.011446532911661	2	2
CA12	0.7580861874699827	-4.88225553149521	5	5	0.4578569495001127	12.3728683601136	4	4	0.16241897798280358	-6.611493093019155	3	3	0.04408897603883836	-15.600833565370413	3	3
CA13	0.027402104807663936	1.6898032820325806	5	5	0.5106340100371995	5.542412884313959	5	5	0.474548796690222	-3.260025599578293	5	5	0.986494196268114	-5.583373985405828	4	4
CA14	0.009215427320294992	-9.406435394121607	5	5			0	0	0.020356420018940828	9.782026623179313	3	3	0.5133369238656149	0.8449828005497887	3	3
CA2	0.5565387849780812	-4.421363590567958	5	5	0.7830870879699032	2.910647087757855	3	3	0.31978556719006135	-3.6287217434501233	3	3	0.7058164680531573	-4.522985489226319	2	2
CA3	0.5565387849780812	-1.932179340317491	5	5	0.8523644333228676	11.683311405161618	5	5	0.7657358484301142	-3.821000784176043	5	5	0.7735205110925591	-11.416854528870148	4	4
CA4	0.9875891670534	-3.6381633479328017	5	5	0.25015966799340983	13.218242502754364	4	4	0.816560395092754	-2.6702392683274163	3	3	0.17395866300991503	-12.090793555797609	3	3
CA5A	0.660908312608193	-2.091230928965534	5	5	0.7895702283825207	-0.10510216209767502	4	4	0.9893415150470528	-2.3141814695863188	4	4	0.5049486807858136	0.9543894110629871	3	3
CA5B	0.2667197221875778	-6.238035669138302	5	5	0.21597553982287754	11.119494042894365	4	4	0.29609854339273767	1.4787174208939897	5	5	0.8789105686766774	-7.263293548143029	4	4
CA6	0.40616968315166235	-1.6170733125852381	5	5	0.14150647608755507	-1.6501915912177416	4	4	0.7718073239842742	-3.0850544313265647	5	5	0.4101670005354886	1.0688940713567476	3	3
CA7	0.7723299480302798	-2.4654544083180205	5	5	0.37981308104755496	1.3824571881683625	4	4	0.5019677595485061	3.7217972206814314	5	5	0.2513720651609612	-1.340242208795388	5	5
CA8	0.3474534222261759	-5.4162166797457845	5	5	0.7086898561580807	6.242374621521982	4	4	0.7066873305402874	-1.3241278920247275	3	3	0.7736481427740518	-4.686551273047898	3	3
CA9	0.6950629232340106	-5.857138227465232	5	5	0.9596721613037543	5.424702619962077	3	3	0.6390001006948383	-3.0897273896914577	3	3	0.8241261146639588	-8.356114411379954	3	3
CACNA1A	0.9925533080407308	-5.190445965621904	5	5	0.9239084394407335	2.895910265211903	3	3	0.6464833221017146	1.0309150381415892	4	4	0.7836748470848344	-2.3317883220142614	3	3
CACNA1B	0.808266688671077	-5.141931231643724	5	5	0.7149683940145535	4.822204232496502	3	3	0.34550217367593716	-3.5230617068919425	3	3	0.7736481427740518	-8.186950341114862	3	3
CACNA1C	0.6654235908170907	-8.065236551797936	5	5	0.46874481191669715	-0.7906903457995957	2	2	0.7372705313059285	-4.085353611673982	2	2	0.4119522845987731	1.823580575855038	1	1
CACNA1D	0.7353151878576605	-2.1634231746551236	4	4	0.32000636803352756	6.97127328550954	3	3	0.19929109190742222	1.5413254663429479	3	3	0.9478833410736787	-5.27163222089301	3	3
