	Diff	Lower	Upper
	Rep1	Rep1	Rep1
	/projects/health_sciences/bms/biochemistry/hughes_lab/AlixGibson/Final_ScreenProcessing/ScreenProcessing/R2/step1/output/count_files/21062D-07-04_S105_L006_R2_001_CRISPRi_v2_human.trim_1_39_reverse.fa_h1_top5_Diff20.counts	/projects/health_sciences/bms/biochemistry/hughes_lab/AlixGibson/Final_ScreenProcessing/ScreenProcessing/R2/step1/output/count_files/21062D-07-02_S103_L006_R2_001_CRISPRi_v2_human.trim_1_39_reverse.fa_h1_top5_Diff20.counts	/projects/health_sciences/bms/biochemistry/hughes_lab/AlixGibson/Final_ScreenProcessing/ScreenProcessing/R2/step1/output/count_files/21062D-07-01_S102_L006_R2_001_CRISPRi_v2_human.trim_1_39_reverse.fa_h1_top5_Diff20.counts
sgId			
SCN5A_+_38691168.23-P1P2	1023	2	4474
SCN5A_-_38690758.23-P1P2	2672	5545	1777
SCN5A_-_38690762.23-P1P2	1289	0	0
SCN9A_+_167232010.23-P1P2	0	0	0
SCN9A_+_167232052.23-P1P2	0	0	0
SCN9A_+_167232416.23-P1P2	3682	4	1878
SCN9A_+_167232419.23-P1P2	2347	3	3103
SCN9A_-_167232085.23-P1P2	1691	1	1
SCNN1A_+_6484217.23-P1P2	0	0	0
SCNN1A_+_6484231.23-P1P2	0	0	0
SCNN1A_+_6484256.23-P1P2	902	0	0
SCNN1A_+_6484591.23-P1P2	4219	4	1
SCNN1A_-_6484198.23-P1P2	0	0	0
SCNN1B_+_23313619.23-P1P2	1138	0	0
SCNN1B_+_23313704.23-P1P2	0	0	0
SCNN1B_+_23313707.23-P1P2	1329	3	5143
SCNN1B_+_23313895.23-P1P2	4519	8	1512
SCNN1B_-_23314049.23-P1P2	0	0	0
SCNN1D_+_1217412.23-P2	2800	5	1127
SCNN1D_+_1217472.23-P2	0	0	0
SCNN1D_+_1217814.23-P2	1021	1	0
SCNN1D_+_1217823.23-P2	1511	5202	1866
SCNN1D_+_1219839.23-P1	2686	3	0
SCNN1D_+_1219842.23-P1	0	0	0
SCNN1D_-_1217792.23-P2	0	0	0
SCNN1D_-_1219407.23-P1	5946	5122	3739
SCNN1D_-_1219430.23-P1	1902	9806	1777
SCNN1D_-_1219456.23-P1	0	0	0
SCNN1G_+_23194059.23-P1P2	1302	5910	4866
SCNN1G_+_23194100.23-P1P2	2273	3	3314
SCNN1G_+_23194313.23-P1P2	2936	3	0
SCNN1G_+_23194468.23-P1P2	1199	0	1
SCNN1G_-_23194053.23-P1P2	1132	4383	1077
SCPEP1_+_55055504.23-P1P2	1596	6129	3
SCPEP1_+_55055545.23-P1P2	6229	1939	3
SCPEP1_+_55055973.23-P1P2	3610	3	3831
SCPEP1_-_55055523.23-P1P2	0	0	0
SCPEP1_-_55055935.23-P1P2	0	0	0
SCTR_+_120281511.23-P1P2	1482	3	2917
SCTR_+_120281514.23-P1P2	2337	6	1464
SCTR_+_120281965.23-P1P2	2095	2301	703
SCTR_-_120281574.23-P1P2	0	0	0
SCTR_-_120281927.23-P1P2	2392	2	3478
SCYL1_+_65292574.23-P1P2	0	0	0
SCYL1_+_65292982.23-P1P2	829	0	1
SCYL1_-_65292594.23-P1P2	0	0	0
SCYL1_-_65292911.23-P1P2	1616	1	1
SCYL1_-_65293013.23-P1P2	0	0	0
SCYL2_+_100661199.23-P1P2	742	7226	1434
SCYL2_-_100661185.23-P1P2	0	0	0
SCYL2_-_100661215.23-P1P2	880	2	1304
SCYL2_-_100661218.23-P1P2	1130	2	1
SCYL2_-_100661262.23-P1P2	0	0	0
SCYL3_+_169862650.23-P1P2	1739	6	3720
SCYL3_+_169862653.23-P1P2	0	0	0
SCYL3_+_169862869.23-P1P2	0	0	0
SCYL3_+_169863015.23-P1P2	603	0	3
SCYL3_+_169863030.23-P1P2	1854	2341	4
SDF2_+_26988585.23-P1P2	0	0	0
SDF2_+_26988890.23-P1P2	1791	0	1
SDF2_+_26988894.23-P1P2	0	0	0
SDF2_+_26989101.23-P1P2	1052	2	1915
SDF2_-_26988637.23-P1P2	0	0	0
SDHA_+_218895.23-P1P2	4730	14369	1679
SDHA_+_218905.23-P1P2	1968	7579	4108
SDHA_-_218477.23-P1P2	747	6179	1
SDHA_-_218484.23-P1P2	0	0	0
SDHA_-_218663.23-P1P2	2263	0	1904
SDSL_+_113860559.23-P1P2	0	0	0
SDSL_-_113860273.23-P1P2	1236	6289	1933
SDSL_-_113860507.23-P1P2	0	0	0
SDSL_-_113860565.23-P1P2	2834	3894	1777
SDSL_-_113860660.23-P1P2	939	6448	810
SDS_+_113841691.23-P1P2	0	0	0
SDS_-_113841621.23-P1P2	0	0	0
SDS_-_113841624.23-P1P2	0	0	0
SDS_-_113841656.23-P1P2	0	0	0
SDS_-_113841659.23-P1P2	0	0	0
SEC14L2_+_30793323.23-P1P2	1476	4399	0
SEC14L2_+_30793386.23-P1P2	1262	3831	3074
SEC14L2_-_30793282.23-P1P2	2153	9	7070
SEC14L2_-_30793394.23-P1P2	4661	2	16
SEC14L2_-_30793453.23-P1P2	1984	2	2220
SEC14L3_+_30867557.23-P1P2	1246	2	2
SEC14L3_+_30867610.23-P1P2	0	0	0
SEC14L3_+_30867852.23-P1P2	1328	3	0
SEC14L3_-_30867533.23-P1P2	1515	5308	3
SEC14L3_-_30867970.23-P1P2	0	0	0
SEC14L4_+_30901645.23-P1P2	597	6024	2
SEC14L4_+_30901648.23-P1P2	1996	5	8380
SEC14L4_+_30901656.23-P1P2	977	4974	4
SEC14L4_+_30901673.23-P1P2	2542	1	1757
SEC14L4_-_30901625.23-P1P2	3204	3	1687
SELE_+_169702866.23-P1P2	454	1	1
SELE_+_169703166.23-P1P2	0	0	0
SELE_-_169702845.23-P1P2	0	0	0
SELE_-_169703154.23-P1P2	2899	0	1342
SELE_-_169703233.23-P1P2	0	0	0
SELP_+_169598943.23-P1P2	0	0	0
SELP_+_169599242.23-P1P2	1521	7	2134
SELP_+_169599347.23-P1P2	0	0	0
SELP_+_169599351.23-P1P2	0	0	0
SELP_+_169599378.23-P1P2	1702	0	1
SEPSECS_-_25161998.23-P1P2	0	0	0
SEPSECS_-_25162001.23-P1P2	0	0	0
SEPSECS_-_25162021.23-P1P2	0	0	0
SEPSECS_-_25162054.23-P1P2	0	0	0
SEPSECS_-_25162088.23-P1P2	0	0	0
SERPINA1_+_94854859.23-P1	0	0	0
SERPINA1_+_94856474.23-P2	0	0	0
SERPINA1_+_94856519.23-P2	683	3117	0
SERPINA1_+_94856939.23-P2	1658	6066	3567
SERPINA1_-_94854496.23-P1	3144	1	1
SERPINA1_-_94854886.23-P1	900	0	633
SERPINA1_-_94854918.23-P1	1075	2	0
SERPINA1_-_94854936.23-P1	1520	2	0
SERPINA1_-_94856929.23-P2	2526	2	1906
SERPINA1_-_94856932.23-P2	0	0	0
SERPINA5_+_95027799.23-P2	0	0	0
SERPINA5_+_95027829.23-P2	0	0	0
SERPINA5_+_95047767.23-P1	0	0	0
SERPINA5_+_95047854.23-P1	1364	0	3630
SERPINA5_-_95027806.23-P2	1098	3	3671
SERPINA5_-_95027873.23-P2	0	0	0
SERPINA5_-_95027877.23-P2	0	0	0
SERPINA5_-_95047820.23-P1	0	0	0
SERPINA5_-_95047861.23-P1	0	0	0
SERPINA5_-_95048169.23-P1	1537	3	1
SERPINB2_+_61554915.23-P1	0	0	0
SERPINB2_+_61554925.23-P1	0	0	0
SERPINB2_+_61554989.23-P1	1247	0	3
SERPINB2_+_61558764.23-P2	2674	2	0
SERPINB2_+_61558769.23-P2	2700	1	0
SERPINB2_+_61559023.23-P2	2272	2	2097
SERPINB2_+_61559228.23-P2	0	0	0
SERPINB2_-_61555004.23-P1	0	0	0
SERPINB2_-_61555133.23-P1	0	0	0
SERPINB2_-_61558820.23-P2	0	0	0
SERPINB3_+_61328668.23-P1P2	1039	0	0
SERPINB3_+_61328716.23-P1P2	0	0	0
SERPINB3_-_61328735.23-P1P2	0	0	0
SERPINB3_-_61328746.23-P1P2	1251	0	2
SERPINB3_-_61328751.23-P1P2	0	0	0
SERPINB6_+_2971493.23-P1P2	4311	5	3236
SERPINB6_+_2971503.23-P1P2	3483	7619	3393
SERPINB6_-_2971134.23-P1P2	0	0	0
SERPINB6_-_2971548.23-P1P2	1280	6093	4758
SERPINB6_-_2971798.23-P1P2	959	3	0
SERPINC1_+_173886066.23-P1P2	0	0	0
SERPINC1_+_173886399.23-P1P2	1599	0	1
SERPINC1_-_173886008.23-P1P2	0	0	0
SERPINC1_-_173886417.23-P1P2	0	0	0
SERPINC1_-_173886447.23-P1P2	1217	4946	1921
SERPIND1_+_21128376.23-P1P2	1836	1	2166
SERPIND1_+_21128603.23-P1P2	0	0	0
SERPIND1_-_21128433.23-P1P2	3246	2	0
SERPIND1_-_21128441.23-P1P2	1809	3	1062
SERPIND1_-_21128636.23-P1P2	0	0	0
SFTPA1_+_81370683.23-ENST00000372308.3,ENST00000398636.3,ENST00000428376.2	0	0	0
SFTPA1_+_81371011.23-ENST00000372308.3,ENST00000398636.3,ENST00000428376.2	1673	3	1521
SFTPA1_+_81371021.23-ENST00000372308.3,ENST00000398636.3,ENST00000428376.2	2530	0	1
SFTPA1_+_81371024.23-ENST00000372308.3,ENST00000398636.3,ENST00000428376.2	1020	4	1616
SFTPA1_-_81370974.23-ENST00000372308.3,ENST00000398636.3,ENST00000428376.2	4206	7	2833
SFTPD_+_81708444.23-P1P2	0	0	0
SFTPD_+_81708840.23-P1P2	3755	2	0
SFTPD_+_81708863.23-P1P2	1395	3	1695
SFTPD_-_81708420.23-P1P2	0	0	0
SFTPD_-_81708648.23-P1P2	1357	5731	3
SGK1_+_134495926.23-P1	0	0	0
SGK1_+_134495938.23-P1	1432	4519	4
SGK1_+_134498526.23-P2	0	0	0
SGK1_+_134498581.23-P2	0	0	0
SGK1_+_134498914.23-P2	1506	3	1619
SGK1_+_134498929.23-P2	0	0	0
SGK1_+_134498971.23-P2	0	0	0
SGK1_-_134495913.23-P1	0	0	0
SGK1_-_134495988.23-P1	1328	3	1884
SGK1_-_134495993.23-P1	3568	4	2739
SGK223_+_8243645.23-P1P2	3608	10	4969
SGK223_+_8243878.23-P1P2	1395	2156	2
SGK223_+_8243881.23-P1P2	1326	4	2148
SGK223_+_8243886.23-P1P2	2864	4	1243
SGK223_-_8243728.23-P1P2	0	0	0
SGK2_+_42187706.23-P1P2	0	0	0
SGK2_+_42187748.23-P1P2	0	0	0
SGK2_+_42187765.23-P1P2	2596	1280	1758
SGK2_+_42187916.23-P1P2	0	0	0
SGK2_-_42187758.23-P1P2	2849	1919	2
SGK3_+_67624712.23-ENST00000521198.2	0	0	0
SGK3_+_67687519.23-ENST00000396596.1,ENST00000522398.1	4200	3	4506
SGK3_+_67706009.23-ENST00000345714.4	2602	2	3055
SGK3_-_67624700.23-ENST00000521198.2	1803	6691	6
SGK3_-_67625061.23-ENST00000521198.2	0	0	0
SGK3_-_67625072.23-ENST00000521198.2	693	0	0
SGK3_-_67625115.23-ENST00000521198.2	922	2548	2924
SGK3_-_67687499.23-ENST00000396596.1,ENST00000522398.1	2733	9203	9
SGK3_-_67687510.23-ENST00000396596.1,ENST00000522398.1	0	0	0
SGK3_-_67687513.23-ENST00000396596.1,ENST00000522398.1	1228	1	1512
SGK3_-_67687752.23-ENST00000396596.1,ENST00000522398.1	0	0	0
SGK3_-_67705861.23-ENST00000345714.4	0	0	0
SGK3_-_67705911.23-ENST00000345714.4	1661	1	2
SGK3_-_67706001.23-ENST00000345714.4	1534	585	1
SGK3_-_67706236.23-ENST00000345714.4	1442	1	0
SGK494_+_26940759.23-P1P2	0	0	0
SGK494_+_26941121.23-P1P2	1932	2	752
SGK494_+_26941152.23-P1P2	4156	5175	4
SGK494_+_26941158.23-P1P2	0	0	0
SGK494_+_26941194.23-P1P2	0	0	0
SGPL1_+_72575692.23-P1P2	344	1	2067
SGPL1_+_72576116.23-P1P2	3339	1	3
SGPL1_+_72576137.23-P1P2	3598	2786	2020
SGPL1_-_72575755.23-P1P2	827	5314	3222
SGPL1_-_72576216.23-P1P2	0	0	0
SGPP1_+_64194704.23-P1P2	0	0	0
SGPP1_+_64194760.23-P1P2	0	0	0
SGPP1_+_64194764.23-P1P2	4367	9	3583
SGPP1_+_64194774.23-P1P2	912	3491	793
SGPP1_-_64194767.23-P1P2	2257	2	1863
SH3KBP1_+_19905629.23-P1P2	3383	4	4068
SH3KBP1_+_19905685.23-P1P2	875	0	1
SH3KBP1_-_19905255.23-P1P2	1341	7156	3
SH3KBP1_-_19905277.23-P1P2	1345	1	0
SH3KBP1_-_19905471.23-P1P2	0	0	0
SHARPIN_+_145158677.23-P1P2	4372	5326	3298
SHARPIN_-_145158289.23-P1P2	2653	0	1
SHARPIN_-_145158579.23-P1P2	1230	6	1
SHARPIN_-_145158606.23-P1P2	1099	0	2302
SHARPIN_-_145158621.23-P1P2	1414	974	1
SHMT1_+_18266268.23-P1P2	799	3871	1619
SHMT1_+_18266463.23-P1P2	1094	0	2
SHMT1_+_18266657.23-P1P2	1428	2914	3039
SHMT1_-_18266401.23-P1P2	2665	0	2
SHMT1_-_18266618.23-P1P2	2788	1	1428
SHMT2_+_57623513.23-P1P2	0	0	0
SHMT2_+_57623923.23-P1P2	893	5	1362
SHMT2_+_57624167.23-P1P2	0	0	0
SHMT2_-_57623529.23-P1P2	3392	3368	1
SHMT2_-_57623532.23-P1P2	0	0	0
SHPK_+_3539475.23-P1P2	4588	6	1653
SHPK_+_3539487.23-P1P2	1198	1	3352
SHPK_+_3539509.23-P1P2	0	0	0
SHPK_+_3539518.23-P1P2	0	0	0
SHPK_+_3539553.23-P1P2	1894	0	1612
SIGLEC1_+_3687427.23-P1P2	385	0	0
SIGLEC1_+_3687496.23-P1P2	1150	1	429
SIGLEC1_+_3687508.23-P1P2	0	0	0
SIGLEC1_-_3687573.23-P1P2	0	0	0
SIGLEC1_-_3687813.23-P1P2	1114	5178	1568
SIGLEC7_+_51645723.23-P1P2	991	2	0
SIGLEC7_+_51645963.23-P1P2	0	0	0
SIGLEC7_-_51645741.23-P1P2	2646	0	3
SIGLEC7_-_51645847.23-P1P2	1455	1	0
SIGLEC7_-_51645851.23-P1P2	1743	2	1834
SIGMAR1_+_34637367.23-P1P2	3808	8	3518
SIGMAR1_+_34637739.23-P1P2	3909	6	1071
SIGMAR1_+_34637779.23-P1P2	868	1	0
SIGMAR1_-_34637242.23-P1P2	0	0	0
SIGMAR1_-_34637345.23-P1P2	2607	9287	1661
SIK1_+_44846560.23-P1P2	3761	5904	1745
SIK1_+_44846607.23-P1P2	0	0	0
SIK1_+_44846934.23-P1P2	4023	1	2
SIK1_+_44847002.23-P1P2	567	4	1778
SIK1_-_44846966.23-P1P2	1131	1	0
SIK2_+_111473263.23-P1P2	0	0	0
SIK2_-_111473134.23-P1P2	0	0	0
SIK2_-_111473357.23-P1P2	0	0	0
SIK2_-_111473372.23-P1P2	2270	6595	3398
SIK2_-_111473540.23-P1P2	0	0	0
SIK3_+_116968685.23-P1P2	0	0	0
SIK3_+_116968907.23-P1P2	0	0	0
SIK3_+_116968913.23-P1P2	1694	1	1
SIK3_+_116969124.23-P1P2	0	0	0
SIK3_-_116968953.23-P1P2	4460	5	4
SIRPA_+_1875667.23-P1P2	1036	2	1771
SIRPA_+_1876008.23-P1P2	2723	6	5602
SIRPA_+_1876041.23-P1P2	4387	2	1863
SIRPA_+_1876462.23-P1P2	1986	2	1950
SIRPA_+_1876526.23-P1P2	0	0	0
SIRPD_+_1538325.23-P1P2	1088	1	0
SIRPD_+_1538338.23-P1P2	3063	2980	3818
SIRPD_+_1538348.23-P1P2	0	0	0
SIRPD_-_1538262.23-P1P2	0	0	0
SIRPD_-_1538303.23-P1P2	0	0	0
SIRT3_-_235923.23-P1P2	0	0	0
SIRT3_-_235976.23-P1P2	4063	4267	2
SIRT3_-_236305.23-P1P2	2771	5252	1990
SIRT3_-_236754.23-P1P2	0	0	0
SIRT3_-_236847.23-P1P2	1332	3	1
SI_+_164796208.23-P1P2	0	0	0
SI_+_164796255.23-P1P2	3991	4	1
SI_-_164796264.23-P1P2	1863	0	0
SI_-_164796270.23-P1P2	3907	3	1
SI_-_164796291.23-P1P2	1569	3	1
SKP1_+_133512375.23-P1P2	0	0	0
SKP1_+_133512521.23-P1P2	560	3	7575
SKP1_-_133512401.23-P1P2	0	0	0
SKP1_-_133512593.23-P1P2	4382	6	3311
SKP1_-_133512608.23-P1P2	0	0	0
SKP2_+_36152259.23-P1P2	2205	2335	2039
SKP2_+_36152621.23-P1P2	0	0	0
SKP2_-_36152222.23-P1P2	2654	6385	2700
SKP2_-_36152306.23-P1P2	1074	5367	1
SKP2_-_36152309.23-P1P2	2255	5	2424
SLC12A1_+_48483849.23-P2	0	0	0
SLC12A1_+_48483912.23-P2	3333	4	4
SLC12A1_+_48483918.23-P2	37	0	0
SLC12A1_+_48484258.23-P2	5824	7986	759
SLC12A1_+_48498465.23-P1	2368	2	3815
SLC12A1_+_48498504.23-P1	0	0	0
SLC12A1_+_48498519.23-P1	0	0	0
SLC12A1_-_48483917.23-P2	615	3244	1999
SLC12A1_-_48498516.23-P1	1431	5962	1
SLC12A1_-_48498605.23-P1	1244	1	3
SLC12A2_+_127419487.23-P1P2	3544	7471	1371
SLC12A2_+_127419680.23-P1P2	724	2024	1228
SLC12A2_+_127419772.23-P1P2	2751	4974	1973
SLC12A2_-_127419157.23-P1P2	2748	18695	1143
SLC12A2_-_127419495.23-P1P2	1137	3	3586
SLC12A3_+_56899159.23-P1P2	5372	4310	4880
SLC12A3_+_56899174.23-P1P2	3246	3131	0
SLC12A3_+_56899184.23-P1P2	2594	2452	3892
SLC12A3_+_56899521.23-P1P2	3315	3	1412
SLC12A3_-_56899179.23-P1P2	0	0	0
SLC12A4_+_68000197.23-P2	4704	2	1786
SLC12A4_+_68000214.23-P2	3970	6	1740
SLC12A4_+_68000345.23-P2	0	0	0
SLC12A4_+_68002091.23-P1	0	0	0
SLC12A4_+_68002547.23-P1	0	0	0
SLC12A4_-_68000659.23-P2	1615	1	2055
SLC12A4_-_68000698.23-P2	0	0	0
SLC12A4_-_68002110.23-P1	1270	0	1
SLC12A4_-_68002434.23-P1	786	1	2437
SLC12A4_-_68002462.23-P1	0	0	0
SLC12A5_+_44650330.23-P1	0	0	0
SLC12A5_+_44650334.23-P1	0	0	0
SLC12A5_+_44650352.23-P1	23	4911	444
SLC12A5_+_44650365.23-P1	295	2	0
SLC12A5_+_44657866.23-P2	2275	3	3
SLC12A5_+_44658268.23-P2	3318	6	1836
SLC12A5_-_44650525.23-P1	1689	7	3928
SLC12A5_-_44657914.23-P2	0	0	0
SLC12A5_-_44657932.23-P2	2653	1	1800
SLC12A5_-_44658309.23-P2	0	0	0
SLC12A6_+_34610517.23-P1	0	0	0
SLC12A6_+_34610922.23-P1	2833	1	2038
SLC12A6_+_34610943.23-P1	1360	0	0
SLC12A6_+_34629770.23-P2	1640	3	3479
SLC12A6_+_34630130.23-P2	0	0	0
SLC12A6_+_34630144.23-P2	1495	0	2
SLC12A6_-_34610620.23-P1	0	0	0
SLC12A6_-_34610999.23-P1	256	0	1
SLC12A6_-_34629888.23-P2	1248	1	2
SLC12A6_-_34630182.23-P2	0	0	0
SLC12A7_+_1111744.23-P1P2	0	0	0
SLC12A7_+_1111766.23-P1P2	1074	4	3145
SLC12A7_+_1112118.23-P1P2	0	0	0
SLC12A7_-_1112081.23-P1P2	3984	7	4
SLC12A7_-_1112102.23-P1P2	0	0	0
SLC13A1_+_122839639.23-P1P2	0	0	0
SLC13A1_-_122839554.23-P1P2	3174	2	1701
SLC13A1_-_122839558.23-P1P2	0	0	0
SLC13A1_-_122839921.23-P1P2	0	0	0
SLC13A1_-_122839927.23-P1P2	4633	643	1152
SLC13A2_+_26800672.23-P1P2	0	0	0
SLC13A2_+_26800749.23-P1P2	0	0	0
SLC13A2_+_26801133.23-P1P2	1155	2114	6457
SLC13A2_+_26801144.23-P1P2	0	0	0
SLC13A2_+_26801153.23-P1P2	558	5	1751
SLC13A3_+_45280053.23-P1P2	2662	5	5853
SLC13A3_+_45280056.23-P1P2	2063	1	1585
SLC13A3_-_45279824.23-P1P2	2991	3	3054
SLC13A3_-_45279975.23-P1P2	1683	2	1831
SLC13A3_-_45280083.23-P1P2	914	2828	5
SLC16A1_+_113478527.23-P2	1091	1	0
SLC16A1_+_113478552.23-P2	0	0	0
SLC16A1_+_113498757.23-P1	2665	2	1
SLC16A1_+_113498772.23-P1	0	0	0
SLC16A1_+_113498778.23-P1	4159	7900	3
SLC16A1_+_113498791.23-P1	0	0	0
SLC16A1_-_113478273.23-P2	1835	1	0
SLC16A1_-_113478612.23-P2	0	0	0
SLC16A1_-_113478654.23-P2	0	0	0
SLC16A1_-_113498857.23-P1	1460	3374	2
SLC16A2_+_73640768.23-P1P2	0	0	0
SLC16A2_+_73641544.23-P1P2	884	6693	4
SLC16A2_+_73641712.23-P1P2	1153	4241	3297
SLC16A2_+_73641791.23-P1P2	1320	7	1908
SLC16A2_-_73641731.23-P1P2	1880	3	1072
SLC16A3_+_80187376.23-P1P2	1420	0	0
SLC16A3_+_80187380.23-P1P2	0	0	0
SLC16A3_-_80186288.23-P1P2	3854	4	3461
SLC16A3_-_80186928.23-P1P2	1678	0	0
SLC16A3_-_80187314.23-P1P2	4507	7	2904
SLC16A4_+_110933139.23-P1P2	0	0	0
SLC16A4_+_110933229.23-P1P2	1326	1694	0
SLC16A4_+_110933631.23-P1P2	0	0	0
SLC16A4_-_110933396.23-P1P2	1571	0	0
SLC16A4_-_110933639.23-P1P2	2868	3	1
SLC16A5_+_73084113.23-P1P2	0	0	0
SLC16A5_+_73084285.23-P1P2	0	0	0
SLC16A5_-_73084264.23-P1P2	0	0	0
SLC16A5_-_73084461.23-P1P2	4179	2	1962
SLC16A5_-_73084495.23-P1P2	1188	4761	3367
SLC16A6_+_66286815.23-P1P2	5522	2339	4
SLC16A6_+_66287127.23-P1P2	0	0	0
SLC16A6_+_66287263.23-P1P2	1184	3	1806
SLC16A6_+_66287286.23-P1P2	919	0	0
SLC16A6_-_66286812.23-P1P2	0	0	0
SLC16A7_+_59990162.23-P1P2	0	0	0
SLC16A7_-_59989906.23-P1P2	1386	4717	2725
SLC16A7_-_59990082.23-P1P2	0	0	0
SLC16A7_-_59990273.23-P1P2	0	0	0
SLC16A7_-_59990406.23-P1P2	4001	4	3680
SLC16A8_+_38479702.23-P1P2	0	0	0
SLC16A8_+_38479814.23-P1P2	3831	1	3
SLC16A8_+_38479879.23-P1P2	0	0	0
SLC16A8_-_38478943.23-P1P2	1537	0	2
SLC16A8_-_38480095.23-P1P2	0	0	0
SLC18A1_+_20040178.23-P1P2	0	0	0
SLC18A1_+_20040572.23-P1P2	1723	1	2
SLC18A1_+_20040580.23-P1P2	2655	1	0
SLC18A1_-_20040184.23-P1P2	0	0	0
SLC18A1_-_20040614.23-P1P2	3103	1799	3857
SLC18A2_+_119000666.23-P1P2	5045	3	0
SLC18A2_+_119001112.23-P1P2	1579	0	5
SLC18A2_-_119000662.23-P1P2	1187	3196	1797
SLC18A2_-_119000674.23-P1P2	4085	2903	2351
SLC18A2_-_119000707.23-P1P2	1212	1	1
SLC19A2_+_169454745.23-P1P2	0	0	0
SLC19A2_+_169455154.23-P1P2	2263	4	2044
SLC19A2_+_169455167.23-P1P2	1624	2	5025
SLC19A2_+_169455177.23-P1P2	4437	1477	6
SLC19A2_-_169455185.23-P1P2	0	0	0
SLC19A3_+_228582681.23-P1P2	585	1	3
SLC19A3_+_228582697.23-P1P2	2326	4921	1191
SLC19A3_-_228582383.23-P1P2	1398	1	1644
SLC19A3_-_228582668.23-P1P2	0	0	0
SLC19A3_-_228582749.23-P1P2	2179	0	0
SLC1A1_+_4490573.23-P1P2	0	0	0
SLC1A1_+_4490877.23-P1P2	1411	3	1887
SLC1A1_-_4490518.23-P1P2	5588	4215	5110
SLC1A1_-_4490670.23-P1P2	0	0	0
SLC1A1_-_4490847.23-P1P2	1326	1	1
SLC1A2_+_35440631.23-P1P2	0	0	0
SLC1A2_+_35440634.23-P1P2	1647	0	0
SLC1A2_+_35440646.23-P1P2	2675	4	4
SLC1A2_+_35441046.23-P1P2	0	0	0
SLC1A2_-_35440725.23-P1P2	4744	5	3
SLC1A3_+_36606734.23-P1	2121	4488	6594
SLC1A3_+_36606767.23-P1	0	0	0
SLC1A3_+_36607166.23-P1	0	0	0
SLC1A3_+_36608348.23-P2	0	0	0
SLC1A3_+_36608387.23-P2	0	0	0
SLC1A3_+_36608766.23-P2	2195	0	1
SLC1A3_-_36606936.23-P1	0	0	0
SLC1A3_-_36607116.23-P1	0	0	0
SLC1A3_-_36608368.23-P2	1586	1	1813
SLC1A3_-_36608560.23-P2	0	0	0
SLC1A4_+_65215738.23-P1P2	1303	1	1
SLC1A4_+_65216520.23-P1P2	3052	5698	1884
SLC1A4_+_65216740.23-P1P2	3700	2557	4
SLC1A4_+_65216746.23-P1P2	1687	0	0
SLC1A4_-_65216546.23-P1P2	1395	2	1920
SLC1A5_+_47287944.23-P2	0	0	0
SLC1A5_+_47288025.23-P2	6554	2888	4
SLC1A5_+_47291829.23-P1	1183	5761	1670
SLC1A5_-_47287974.23-P2	4540	2781	1827
SLC1A5_-_47288007.23-P2	1526	0	2
SLC1A5_-_47288033.23-P2	0	0	0
SLC1A5_-_47291608.23-P1	595	1	769
SLC1A5_-_47291784.23-P1	902	3688	1576
SLC1A5_-_47291800.23-P1	0	0	0
SLC1A5_-_47291808.23-P1	1456	1	1
SLC1A6_-_15090161.23-P1P2	1598	1110	1152
SLC1A6_-_15090475.23-P1P2	0	0	0
SLC1A6_-_15090481.23-P1P2	763	0	0
SLC1A6_-_15090509.23-P1P2	1030	4925	1562
SLC1A6_-_15090514.23-P1P2	1174	3	1
SLC1A7_+_53607936.23-P1P2	858	127	4
SLC1A7_+_53608281.23-P1P2	2200	6056	1829
SLC1A7_-_53608028.23-P1P2	0	0	0
SLC1A7_-_53608263.23-P1P2	11203	4	1807
SLC1A7_-_53608290.23-P1P2	1125	1	714
SLC22A11_+_64323147.23-P1P2	318	3	0
SLC22A11_+_64323847.23-P1P2	4816	1	2907
SLC22A11_+_64323882.23-P1P2	0	0	0
SLC22A11_-_64323437.23-P1P2	0	0	0
SLC22A11_-_64323801.23-P1P2	3142	1	799
SLC22A4_+_131630131.23-P1P2	0	0	0
SLC22A4_+_131630151.23-P1P2	1404	3214	1630
SLC22A4_+_131630452.23-P1P2	4910	2	1284
SLC22A4_-_131630098.23-P1P2	0	0	0
SLC22A4_-_131630297.23-P1P2	1681	1524	1
SLC22A5_+_131705454.23-P1P2	0	0	0
SLC22A5_+_131705460.23-P1P2	2137	3	3716
SLC22A5_+_131705464.23-P1P2	2473	0	1926
SLC22A5_+_131705776.23-P1P2	1467	1	64
SLC22A5_-_131705498.23-P1P2	1554	3153	1427
SLC22A6_+_62751976.23-P1P2	1784	6	2
SLC22A6_+_62752206.23-P1P2	1372	3121	2
SLC22A6_+_62752351.23-P1P2	1526	1207	1757
SLC22A6_-_62751928.23-P1P2	730	3033	1917
SLC22A6_-_62752460.23-P1P2	3199	2	0
SLC22A8_+_62783251.23-P1P2	1358	6	3180
SLC22A8_-_62782889.23-P1P2	0	0	0
SLC22A8_-_62783111.23-P1P2	0	0	0
SLC22A8_-_62783227.23-P1P2	3633	2928	797
SLC22A8_-_62783290.23-P1P2	0	0	0
SLC23A1_+_138718508.23-P1P2	0	0	0
SLC23A1_+_138718916.23-P1P2	1430	5650	2
SLC23A1_+_138718935.23-P1P2	0	0	0
SLC23A1_-_138718586.23-P1P2	0	0	0
SLC23A1_-_138718981.23-P1P2	0	0	0
